"","x"
"correlation.C2.mean",0.369997092668061
"correlation.C2.sd",0.0416881613497437
"correlation.C3.mean",0.758333333333333
"correlation.C3.sd",0
"correlation.C4",0.966666666666667
"linearity.L1.mean",0.413291850959926
"linearity.L1.sd",0.186790907605673
"linearity.L2.mean",0.205555618720848
"linearity.L2.sd",NA
"linearity.L3.mean",0.199387084557249
"linearity.L3.sd",0.127639957649185
"smoothness.S1.mean",0.280334728033473
"smoothness.S1.sd",0.449633315414038
"smoothness.S2.mean",0.191706983384523
"smoothness.S2.sd",0.118497646824047
"smoothness.S3.mean",0.266666666666667
"smoothness.S3.sd",0.443140812425777
"smoothness.S4.mean",0.224954880982111
"smoothness.S4.sd",0.41752322939629
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.00833333333333333
"dimensionality.T4",0.2
