"","x"
"correlation.C2.mean",0.28689961303329
"correlation.C2.sd",0.118801366559827
"correlation.C3.mean",0.766666666666667
"correlation.C3.sd",0
"correlation.C4",0.9125
"linearity.L1.mean",0.138392928702261
"linearity.L1.sd",0.101450159187917
"linearity.L2.mean",0.0294018536190459
"linearity.L2.sd",NA
"linearity.L3.mean",0.0218315180563412
"linearity.L3.sd",0.0311458492631784
"smoothness.S1.mean",0.0376569037656904
"smoothness.S1.sd",0.190564513538493
"smoothness.S2.mean",0.24521589192081
"smoothness.S2.sd",0.167599353896685
"smoothness.S3.mean",0.0166666666666667
"smoothness.S3.sd",0.128286638609585
"smoothness.S4.mean",0.122676996810794
"smoothness.S4.sd",0.327361544186342
"dimensionality.T2",0.0333333333333333
"dimensionality.T3",0.0166666666666667
"dimensionality.T4",0.5
