"","x"
"correlation.C2.mean",0.397369320167926
"correlation.C2.sd",0.0544015784523623
"correlation.C3.mean",0.737938596491228
"correlation.C3.sd",0.025072992856064
"correlation.C4",0.954166666666667
"linearity.L1.mean",0.115608796751403
"linearity.L1.sd",0.0888476418139529
"linearity.L2.mean",0.0212264060778082
"linearity.L2.sd",NA
"linearity.L3.mean",0.0176378475830721
"linearity.L3.sd",0.0428677321353193
"smoothness.S1.mean",0.0376569037656904
"smoothness.S1.sd",0.190564513538493
"smoothness.S2.mean",0.249910491643792
"smoothness.S2.sd",0.177376894323183
"smoothness.S3.mean",0.0125
"smoothness.S3.sd",0.111334619456572
"smoothness.S4.mean",0.122838746872392
"smoothness.S4.sd",0.327468886414951
"dimensionality.T2",0.0791666666666667
"dimensionality.T3",0.0166666666666667
"dimensionality.T4",0.210526315789474
