"","x"
"correlation.C2.mean",0.179742186954714
"correlation.C2.sd",0.184386654427038
"correlation.C3.mean",0.718
"correlation.C3.sd",0.0346829798447177
"correlation.C4",0.888
"linearity.L1.mean",0.21774363610046
"linearity.L1.sd",0.16478540506355
"linearity.L2.mean",0.07445790386532
"linearity.L2.sd",NA
"linearity.L3.mean",0.0609583682276576
"linearity.L3.sd",0.0776598881319108
"smoothness.S1.mean",0.0963855421686747
"smoothness.S1.sd",0.29541599757213
"smoothness.S2.mean",0.187998968328717
"smoothness.S2.sd",0.0592561254888661
"smoothness.S3.mean",0.072
"smoothness.S3.sd",0.259006442679323
"smoothness.S4.mean",0.0098216522068764
"smoothness.S4.sd",0.0936390622574583
"dimensionality.T2",0.048
"dimensionality.T3",0.044
"dimensionality.T4",0.916666666666667
