"","x"
"correlation.C2.mean",0.383350712773675
"correlation.C2.sd",0.0822568630143801
"correlation.C3.mean",0.725833333333333
"correlation.C3.sd",0.0383469178828118
"correlation.C4",0.958333333333333
"linearity.L1.mean",0.246157306029189
"linearity.L1.sd",0.135914514665888
"linearity.L2.mean",0.0789892047946747
"linearity.L2.sd",NA
"linearity.L3.mean",0.0618114845593136
"linearity.L3.sd",0.0548142230476483
"smoothness.S1.mean",0.104602510460251
"smoothness.S1.sd",0.306361190748826
"smoothness.S2.mean",0.303997409512707
"smoothness.S2.sd",0.0894772644484671
"smoothness.S3.mean",0.0958333333333333
"smoothness.S3.sd",0.294977719414849
"smoothness.S4.mean",0.0107371163049053
"smoothness.S4.sd",0.0981551699201087
"dimensionality.T2",0.0208333333333333
"dimensionality.T3",0.0208333333333333
"dimensionality.T4",1
