"","x"
"correlation.C2.mean",0.0849172981757817
"correlation.C2.sd",0.027764465984853
"correlation.C3.mean",0.690833333333333
"correlation.C3.sd",0.00382890243113616
"correlation.C4",1
"linearity.L1.mean",0.483684555447848
"linearity.L1.sd",0.0890199275051888
"linearity.L2.mean",0.241842277723924
"linearity.L2.sd",NA
"linearity.L3.mean",0.239890400050646
"linearity.L3.sd",0.0758498889719663
"smoothness.S1.mean",0.397489539748954
"smoothness.S1.sd",0.489891502658218
"smoothness.S2.mean",0.150038329367855
"smoothness.S2.sd",0.163212217815734
"smoothness.S3.mean",0.308333333333333
"smoothness.S3.sd",0.462770144256974
"smoothness.S4.mean",0.285841705514479
"smoothness.S4.sd",0.451758246200964
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0208333333333333
"dimensionality.T4",0.5
