"","x"
"correlation.C2.mean",0.166999154490212
"correlation.C2.sd",0.0933524112770141
"correlation.C3.mean",0.719583333333333
"correlation.C3.sd",0.0320980605929262
"correlation.C4",0.991666666666667
"linearity.L1.mean",0.300858865980788
"linearity.L1.sd",0.204850804724755
"linearity.L2.mean",0.132305060051474
"linearity.L2.sd",NA
"linearity.L3.mean",0.11789068541999
"linearity.L3.sd",0.142041869929478
"smoothness.S1.mean",0.389121338912134
"smoothness.S1.sd",0.488061735626437
"smoothness.S2.mean",0.322420518489534
"smoothness.S2.sd",0.103631161169506
"smoothness.S3.mean",0.345833333333333
"smoothness.S3.sd",0.476633212195627
"smoothness.S4.mean",0.0671763123774774
"smoothness.S4.sd",0.250415748943127
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0333333333333333
"dimensionality.T4",0.8
