"","x"
"correlation.C2.mean",0.420100695168066
"correlation.C2.sd",0.0494148153113963
"correlation.C3.mean",0.75
"correlation.C3.sd",0
"correlation.C4",0.908333333333333
"linearity.L1.mean",0.388132789951098
"linearity.L1.sd",0.200713557704875
"linearity.L2.mean",0.190765136830744
"linearity.L2.sd",NA
"linearity.L3.mean",0.167339324970897
"linearity.L3.sd",0.124792879335257
"smoothness.S1.mean",0.326359832635983
"smoothness.S1.sd",0.469371912072207
"smoothness.S2.mean",0.17082578051355
"smoothness.S2.sd",0.112593418626744
"smoothness.S3.mean",0.341666666666667
"smoothness.S3.sd",0.47525960020516
"smoothness.S4.mean",0.214112158204805
"smoothness.S4.sd",0.410334675634701
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.00833333333333333
"dimensionality.T4",0.2
