"","x"
"correlation.C2.mean",0.29351034015226
"correlation.C2.sd",0.21213975166683
"correlation.C3.mean",0.754
"correlation.C3.sd",0.0650784142400535
"correlation.C4",0.768
"linearity.L1.mean",0.228893221788977
"linearity.L1.sd",0.157626718388827
"linearity.L2.mean",0.077138904601568
"linearity.L2.sd",NA
"linearity.L3.mean",0.0561058539926467
"linearity.L3.sd",0.0730346247037282
"smoothness.S1.mean",0.0843373493975904
"smoothness.S1.sd",0.278172504580214
"smoothness.S2.mean",0.199571568753665
"smoothness.S2.sd",0.0778906451752136
"smoothness.S3.mean",0.064
"smoothness.S3.sd",0.245243915955632
"smoothness.S4.mean",0.0147294936465722
"smoothness.S4.sd",0.116945773611204
"dimensionality.T2",0.024
"dimensionality.T3",0.024
"dimensionality.T4",1
