"","x"
"correlation.C2.mean",0.189983293639925
"correlation.C2.sd",0.0705635949020914
"correlation.C3.mean",0.754166666666667
"correlation.C3.sd",0
"correlation.C4",1
"linearity.L1.mean",0.257420090124132
"linearity.L1.sd",0.197706469977272
"linearity.L2.mean",0.105190085035928
"linearity.L2.sd",NA
"linearity.L3.mean",0.0856331283381016
"linearity.L3.sd",0.106413033962868
"smoothness.S1.mean",0.0711297071129707
"smoothness.S1.sd",0.257310675991823
"smoothness.S2.mean",0.25141849570268
"smoothness.S2.sd",0.206089430814903
"smoothness.S3.mean",0.0375
"smoothness.S3.sd",0.190380592168627
"smoothness.S4.mean",0.201946706481911
"smoothness.S4.sd",0.40127608168998
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0166666666666667
"dimensionality.T4",0.4
