"","x"
"correlation.C2.mean",0.328893436152694
"correlation.C2.sd",0.254769953043812
"correlation.C3.mean",0.716666666666667
"correlation.C3.sd",0.0279064480231692
"correlation.C4",0.7375
"linearity.L1.mean",0.252373937490669
"linearity.L1.sd",0.167406139334408
"linearity.L2.mean",0.0916006497468668
"linearity.L2.sd",NA
"linearity.L3.mean",0.077254432046757
"linearity.L3.sd",0.0888326493827933
"smoothness.S1.mean",0.129707112970711
"smoothness.S1.sd",0.336332915695011
"smoothness.S2.mean",0.278706487949115
"smoothness.S2.sd",0.118928386891909
"smoothness.S3.mean",0.0916666666666667
"smoothness.S3.sd",0.289157869270797
"smoothness.S4.mean",0.0212986572444915
"smoothness.S4.sd",0.143482352427881
"dimensionality.T2",0.0333333333333333
"dimensionality.T3",0.0208333333333333
"dimensionality.T4",0.625
