"","x"
"correlation.C2.mean",0.229073661811901
"correlation.C2.sd",0.103461851076702
"correlation.C3.mean",0.719166666666667
"correlation.C3.sd",0.032524919221581
"correlation.C4",0.975
"linearity.L1.mean",0.313531877438953
"linearity.L1.sd",0.204596096266837
"linearity.L2.mean",0.139987385933825
"linearity.L2.sd",NA
"linearity.L3.mean",0.123820917797013
"linearity.L3.sd",0.141400997217557
"smoothness.S1.mean",0.380753138075314
"smoothness.S1.sd",0.486080738154483
"smoothness.S2.mean",0.332569907345384
"smoothness.S2.sd",0.084967490908405
"smoothness.S3.mean",0.4125
"smoothness.S3.sd",0.493313024950461
"smoothness.S4.mean",0.072115222610575
"smoothness.S4.sd",0.257758058429564
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0333333333333333
"dimensionality.T4",0.8
