"","x"
"correlation.C2.mean",0.649126154638572
"correlation.C2.sd",0.100193763411609
"correlation.C3.mean",0.758333333333333
"correlation.C3.sd",0
"correlation.C4",0.395833333333333
"linearity.L1.mean",0.221191334119612
"linearity.L1.sd",0.133595449387775
"linearity.L2.mean",0.0666989847863308
"linearity.L2.sd",NA
"linearity.L3.mean",0.0526198543081084
"linearity.L3.sd",0.0559233560483477
"smoothness.S1.mean",0.0251046025104603
"smoothness.S1.sd",0.156606737968375
"smoothness.S2.mean",0.247148618167775
"smoothness.S2.sd",0.139361209443084
"smoothness.S3.mean",0.0208333333333333
"smoothness.S3.sd",0.143124625059652
"smoothness.S4.mean",0.00384022654684917
"smoothness.S4.sd",0.0593684616908581
"dimensionality.T2",0.00833333333333333
"dimensionality.T3",0.00833333333333333
"dimensionality.T4",1
