"","x"
"correlation.C2.mean",0.151796483129379
"correlation.C2.sd",0.0392145672726426
"correlation.C3.mean",0.754166666666667
"correlation.C3.sd",0
"correlation.C4",1
"linearity.L1.mean",0.479416561612219
"linearity.L1.sd",0.0995456183545183
"linearity.L2.mean",0.23970828080611
"linearity.L2.sd",NA
"linearity.L3.mean",0.234750196534677
"linearity.L3.sd",0.0790221100094537
"smoothness.S1.mean",0.267782426778243
"smoothness.S1.sd",0.443267478374463
"smoothness.S2.mean",0.195717501847745
"smoothness.S2.sd",0.202908605565467
"smoothness.S3.mean",0.191666666666667
"smoothness.S3.sd",0.394434786191431
"smoothness.S4.mean",0.255741857217735
"smoothness.S4.sd",0.436676844957383
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0208333333333333
"dimensionality.T4",0.5
