"","x"
"correlation.C2.mean",0.114897631791962
"correlation.C2.sd",0.0375409937128813
"correlation.C3.mean",0.694583333333333
"correlation.C3.sd",0.0059089020517174
"correlation.C4",1
"linearity.L1.mean",0.487877939772833
"linearity.L1.sd",0.0770638105609569
"linearity.L2.mean",0.243938969886416
"linearity.L2.sd",NA
"linearity.L3.mean",0.23913520783491
"linearity.L3.sd",0.0620241776493274
"smoothness.S1.mean",0.309623430962343
"smoothness.S1.sd",0.462822740738846
"smoothness.S2.mean",0.18100483068951
"smoothness.S2.sd",0.187608529604835
"smoothness.S3.mean",0.216666666666667
"smoothness.S3.sd",0.412834539547305
"smoothness.S4.mean",0.24820335576212
"smoothness.S4.sd",0.431818575596783
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0208333333333333
"dimensionality.T4",0.5
