"","x"
"correlation.C2.mean",0.222011442724085
"correlation.C2.sd",0.178735505039319
"correlation.C3.mean",0.731111111111111
"correlation.C3.sd",0.043117410765387
"correlation.C4",0.816
"linearity.L1.mean",0.23017506055069
"linearity.L1.sd",0.172156587454267
"linearity.L2.mean",0.0824998975409969
"linearity.L2.sd",NA
"linearity.L3.mean",0.0646425674506838
"linearity.L3.sd",0.0843113401750593
"smoothness.S1.mean",0.0843373493975904
"smoothness.S1.sd",0.278172504580214
"smoothness.S2.mean",0.163954375986074
"smoothness.S2.sd",0.0652997048245235
"smoothness.S3.mean",0.068
"smoothness.S3.sd",0.252250910976261
"smoothness.S4.mean",0.0294126255533998
"smoothness.S4.sd",0.166672843190726
"dimensionality.T2",0.036
"dimensionality.T3",0.032
"dimensionality.T4",0.888888888888889
