"","x"
"correlation.C2.mean",0.332942005428122
"correlation.C2.sd",0.0408037771416164
"correlation.C3.mean",0.758333333333333
"correlation.C3.sd",0
"correlation.C4",0.970833333333333
"linearity.L1.mean",0.432636452014111
"linearity.L1.sd",0.170117771757898
"linearity.L2.mean",0.215993772311448
"linearity.L2.sd",NA
"linearity.L3.mean",0.203057688012644
"linearity.L3.sd",0.118507341127212
"smoothness.S1.mean",0.301255230125523
"smoothness.S1.sd",0.459284026851138
"smoothness.S2.mean",0.20563015513225
"smoothness.S2.sd",0.126169668425071
"smoothness.S3.mean",0.279166666666667
"smoothness.S3.sd",0.449527103140024
"smoothness.S4.mean",0.262031288727115
"smoothness.S4.sd",0.439544206372828
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0125
"dimensionality.T4",0.3
