"","x"
"correlation.C2.mean",0.444663203959281
"correlation.C2.sd",0.0444117376083305
"correlation.C3.mean",0.721666666666667
"correlation.C3.sd",0.0256700334492176
"correlation.C4",0.904166666666667
"linearity.L1.mean",0.388889432788534
"linearity.L1.sd",0.204348156817546
"linearity.L2.mean",0.192819167757672
"linearity.L2.sd",NA
"linearity.L3.mean",0.177343932017268
"linearity.L3.sd",0.153299859892376
"smoothness.S1.mean",0.225941422594142
"smoothness.S1.sd",0.418638920584006
"smoothness.S2.mean",0.165881538698468
"smoothness.S2.sd",0.0964408509726717
"smoothness.S3.mean",0.204166666666667
"smoothness.S3.sd",0.403933760121939
"smoothness.S4.mean",0.180899207526337
"smoothness.S4.sd",0.384762405813023
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0125
"dimensionality.T4",0.3
