"","x"
"correlation.C2.mean",0.219823627893956
"correlation.C2.sd",0.0586767122491137
"correlation.C3.mean",0.75
"correlation.C3.sd",0
"correlation.C4",1
"linearity.L1.mean",0.371055527179707
"linearity.L1.sd",0.219007681375037
"linearity.L2.mean",0.185446717233124
"linearity.L2.sd",NA
"linearity.L3.mean",0.175180871824762
"linearity.L3.sd",0.135445656086885
"smoothness.S1.mean",0.0753138075313808
"smoothness.S1.sd",0.264173498230695
"smoothness.S2.mean",0.287883442703535
"smoothness.S2.sd",0.190077973892521
"smoothness.S3.mean",0.0291666666666667
"smoothness.S3.sd",0.168625173368169
"smoothness.S4.mean",0.267888661896623
"smoothness.S4.sd",0.443671506517946
"dimensionality.T2",0.0208333333333333
"dimensionality.T3",0.0125
"dimensionality.T4",0.6
