"","x"
"correlation.C2.mean",0.25090898252414
"correlation.C2.sd",0.112236388450808
"correlation.C3.mean",0.745833333333333
"correlation.C3.sd",0
"correlation.C4",0.975
"linearity.L1.mean",0.376263688403065
"linearity.L1.sd",0.203723807217594
"linearity.L2.mean",0.182904822047797
"linearity.L2.sd",NA
"linearity.L3.mean",0.157870533636088
"linearity.L3.sd",0.132329897318372
"smoothness.S1.mean",0.347280334728033
"smoothness.S1.sd",0.476604570954596
"smoothness.S2.mean",0.34990606976584
"smoothness.S2.sd",0.169483754683748
"smoothness.S3.mean",0.325
"smoothness.S3.sd",0.469353690759206
"smoothness.S4.mean",0.239761107811082
"smoothness.S4.sd",0.426795482529898
"dimensionality.T2",0.0166666666666667
"dimensionality.T3",0.0125
"dimensionality.T4",0.75
