"","x"
"correlation.C2.mean",0.391328625110465
"correlation.C2.sd",0.0214387556451679
"correlation.C3.mean",0.754166666666667
"correlation.C3.sd",0
"correlation.C4",0.979166666666667
"linearity.L1.mean",0.416696871177282
"linearity.L1.sd",0.186701345132221
"linearity.L2.mean",0.208348435588641
"linearity.L2.sd",NA
"linearity.L3.mean",0.194402617088631
"linearity.L3.sd",0.138133357474945
"smoothness.S1.mean",0.284518828451883
"smoothness.S1.sd",0.451657648800746
"smoothness.S2.mean",0.208189448223072
"smoothness.S2.sd",0.13930350545273
"smoothness.S3.mean",0.283333333333333
"smoothness.S3.sd",0.451558590207867
"smoothness.S4.mean",0.23012734020913
"smoothness.S4.sd",0.421795365029272
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.00833333333333333
"dimensionality.T4",0.2
