"","x"
"correlation.C2.mean",0.239971621148258
"correlation.C2.sd",0.178430292669654
"correlation.C3.mean",0.73625
"correlation.C3.sd",0.0247095703219841
"correlation.C4",0.629166666666667
"linearity.L1.mean",0.234648368573297
"linearity.L1.sd",0.167902419802209
"linearity.L2.mean",0.0831336160221496
"linearity.L2.sd",NA
"linearity.L3.mean",0.0608924309689707
"linearity.L3.sd",0.0725384443385875
"smoothness.S1.mean",0.225941422594142
"smoothness.S1.sd",0.418638920584006
"smoothness.S2.mean",0.327621678353421
"smoothness.S2.sd",0.102782030253391
"smoothness.S3.mean",0.204166666666667
"smoothness.S3.sd",0.403933760121939
"smoothness.S4.mean",0.0675505588939062
"smoothness.S4.sd",0.250464516068986
"dimensionality.T2",0.0833333333333333
"dimensionality.T3",0.0291666666666667
"dimensionality.T4",0.35
