"","x"
"correlation.C2.mean",0.257400029372602
"correlation.C2.sd",0.175893001755417
"correlation.C3.mean",0.742666666666667
"correlation.C3.sd",0.050806823688687
"correlation.C4",0.916
"linearity.L1.mean",0.369761887338861
"linearity.L1.sd",0.216013716653565
"linearity.L2.mean",0.183199131407753
"linearity.L2.sd",NA
"linearity.L3.mean",0.174006572759589
"linearity.L3.sd",0.146998039794522
"smoothness.S1.mean",0.301204819277108
"smoothness.S1.sd",0.459242831283603
"smoothness.S2.mean",0.212819117976903
"smoothness.S2.sd",0.10134511938828
"smoothness.S3.mean",0.252
"smoothness.S3.sd",0.435032196565028
"smoothness.S4.mean",0.294743967121815
"smoothness.S4.sd",0.455793562314387
"dimensionality.T2",0.012
"dimensionality.T3",0.012
"dimensionality.T4",1
