"","x"
"correlation.C2.mean",0.314270421781288
"correlation.C2.sd",0.0715523435738122
"correlation.C3.mean",0.75
"correlation.C3.sd",0
"correlation.C4",1
"linearity.L1.mean",0.258422058220939
"linearity.L1.sd",0.179180645273368
"linearity.L2.mean",0.0987538900505576
"linearity.L2.sd",NA
"linearity.L3.mean",0.0791929717804075
"linearity.L3.sd",0.0927268439296607
"smoothness.S1.mean",0.0543933054393305
"smoothness.S1.sd",0.227029740931575
"smoothness.S2.mean",0.237284799458701
"smoothness.S2.sd",0.198096670164748
"smoothness.S3.mean",0.0208333333333333
"smoothness.S3.sd",0.143124625059652
"smoothness.S4.mean",0.139930918341041
"smoothness.S4.sd",0.346148707090291
"dimensionality.T2",0.0458333333333333
"dimensionality.T3",0.0125
"dimensionality.T4",0.272727272727273
