"","x"
"correlation.C2.mean",0.185674282909499
"correlation.C2.sd",0.107540332696481
"correlation.C3.mean",0.720416666666667
"correlation.C3.sd",0.0312700552929587
"correlation.C4",0.995833333333333
"linearity.L1.mean",0.340763295055387
"linearity.L1.sd",0.206013893480839
"linearity.L2.mean",0.158384507046193
"linearity.L2.sd",NA
"linearity.L3.mean",0.138184399308088
"linearity.L3.sd",0.13263691647686
"smoothness.S1.mean",0.368200836820084
"smoothness.S1.sd",0.482821574050157
"smoothness.S2.mean",0.282659926170919
"smoothness.S2.sd",0.0939614147370997
"smoothness.S3.mean",0.3375
"smoothness.S3.sd",0.473845215975564
"smoothness.S4.mean",0.0731439641674745
"smoothness.S4.sd",0.258901149823016
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0333333333333333
"dimensionality.T4",0.8
