"","x"
"correlation.C2.mean",0.302401856646185
"correlation.C2.sd",0.189297963490754
"correlation.C3.mean",0.722083333333333
"correlation.C3.sd",0.0259874435491878
"correlation.C4",0.8375
"linearity.L1.mean",0.289342317900753
"linearity.L1.sd",0.19934744268397
"linearity.L2.mean",0.123292798987384
"linearity.L2.sd",NA
"linearity.L3.mean",0.109361232721225
"linearity.L3.sd",0.124097865095265
"smoothness.S1.mean",0.238493723849372
"smoothness.S1.sd",0.426608966915079
"smoothness.S2.mean",0.277973994256534
"smoothness.S2.sd",0.098291046135935
"smoothness.S3.mean",0.2375
"smoothness.S3.sd",0.426440458253138
"smoothness.S4.mean",0.0638502310345828
"smoothness.S4.sd",0.243342784184884
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.025
"dimensionality.T4",0.6
