"","x"
"correlation.C2.mean",0.15090528889852
"correlation.C2.sd",0.0792698424816871
"correlation.C3.mean",0.691666666666667
"correlation.C3.sd",0.0043920523057894
"correlation.C4",0.995833333333333
"linearity.L1.mean",0.351437610738683
"linearity.L1.sd",0.211244889168895
"linearity.L2.mean",0.167946862428359
"linearity.L2.sd",NA
"linearity.L3.mean",0.154503167781331
"linearity.L3.sd",0.137416481779471
"smoothness.S1.mean",0.213389121338912
"smoothness.S1.sd",0.410129369637774
"smoothness.S2.mean",0.192369668365528
"smoothness.S2.sd",0.173191510000627
"smoothness.S3.mean",0.133333333333333
"smoothness.S3.sd",0.340645052222846
"smoothness.S4.mean",0.213063358491637
"smoothness.S4.sd",0.409963640427509
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0208333333333333
"dimensionality.T4",0.5
