"","x"
"correlation.C2.mean",0.230619980470063
"correlation.C2.sd",0.170346444173787
"correlation.C3.mean",0.733333333333333
"correlation.C3.sd",0.027675465173128
"correlation.C4",0.904166666666667
"linearity.L1.mean",0.301688952870545
"linearity.L1.sd",0.189961136585663
"linearity.L2.mean",0.126951102557822
"linearity.L2.sd",NA
"linearity.L3.mean",0.108197533581003
"linearity.L3.sd",0.117214076183803
"smoothness.S1.mean",0.200836820083682
"smoothness.S1.sd",0.401045973284312
"smoothness.S2.mean",0.291244359008093
"smoothness.S2.sd",0.0985340862591485
"smoothness.S3.mean",0.183333333333333
"smoothness.S3.sd",0.387748210872555
"smoothness.S4.mean",0.0727353143453022
"smoothness.S4.sd",0.258330488961905
"dimensionality.T2",0.075
"dimensionality.T3",0.0291666666666667
"dimensionality.T4",0.388888888888889
