,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,28.903951978683473,4.149104050065781,0.4745007514953613,0.015108870616463467,32,0.001,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1}",0.625,0.625,0.625,0.6458333333333334,0.5625,0.6166666666666667,0.02825970826302196,3,0.6979166666666667,0.7008695652173913,0.6191304347826088,0.6260869565217392,0.6243478260869566,0.6536702898550726,0.03741433469492308,3
1,27.669502639770506,2.6115496660889628,0.5007517814636231,0.020384725146948054,32,0.01,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1}",0.6875,0.7708333333333334,0.7083333333333334,0.7291666666666666,0.6875,0.7166666666666667,0.031180478223116186,1,0.8125,0.84,0.7669565217391303,0.7930434782608696,0.7739130434782611,0.7972826086956522,0.02660873117360514,1
2,14.060668230056763,2.8922213752334662,0.49277396202087403,0.019275423953302544,32,0.1,1,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1}",0.7291666666666666,0.7083333333333334,0.6875,0.6666666666666666,0.5833333333333334,0.675,0.050346024889977366,2,0.7899305555555555,0.8069565217391305,0.7339130434782607,0.7704347826086957,0.653913043478261,0.7510295893719807,0.05429966498649585,2
