,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,339.1749614238739,20.68052257725585,178.71838212013245,10.643480804877173,10.0,5,"{'C': 10.0, 'repeats': 5}",0.9791666666666666,0.9791666666666666,0.9375,1.0,0.9375,0.9666666666666666,0.024999999999999994,1,1.0,1.0,0.9947916666666666,1.0,1.0,0.9989583333333332,0.002083333333333348,1
