,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0017219066619873046,0.0003925093228395908,0.0010547637939453125,7.076639360790997e-05,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.5,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5083333333333334,0.010206207261596593,13
1,0.001979684829711914,0.00013225219346544304,0.0011052608489990235,0.0001505305805499196,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.5,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5083333333333334,0.010206207261596593,13
2,0.001909160614013672,0.0002269998103529079,0.0011332511901855468,0.0001094699522566806,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.6458333333333334,0.7708333333333334,0.7083333333333334,0.6458333333333334,0.8958333333333334,0.7333333333333334,0.09354143466934853,10
3,0.0020218372344970705,0.00028825365870416855,0.0011016845703125,0.00015008955356901052,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.5,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5083333333333334,0.010206207261596593,13
4,0.0019101142883300782,0.00015021124321322327,0.001004791259765625,0.0001255991790177662,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.5,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5083333333333334,0.010206207261596593,13
5,0.0016397476196289063,0.0003534833959827688,0.0010129451751708985,0.00017053783478949443,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.6875,0.8125,0.75,0.6666666666666666,0.875,0.7583333333333333,0.07750448015724282,8
6,0.001765871047973633,5.094901834923457e-05,0.0010403633117675782,3.1453763552897354e-05,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.6666666666666666,0.8541666666666666,0.7708333333333334,0.7708333333333334,0.9375,0.8,0.09090593428863096,2
7,0.002241849899291992,0.00011972658453815905,0.0011325836181640624,8.533594806808348e-05,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.625,0.75,0.7083333333333334,0.7708333333333334,0.8541666666666666,0.7416666666666667,0.07523112535528244,9
8,0.0019427776336669923,7.360064561979238e-05,0.001173114776611328,3.159189221004417e-05,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.6875,0.8333333333333334,0.75,0.6875,0.8541666666666666,0.7625,0.070464727188699,7
9,0.0018143653869628906,0.00016512045287500336,0.0010453224182128905,3.4799835850169254e-05,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.6875,0.8333333333333334,0.8333333333333334,0.7708333333333334,0.9166666666666666,0.8083333333333333,0.07614861201040443,1
10,0.0019182205200195313,0.0003213227825112089,0.001123523712158203,0.000287712358997741,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.6875,0.8541666666666666,0.7291666666666666,0.8333333333333334,0.8541666666666666,0.7916666666666666,0.06972166887783963,6
11,0.0023919105529785155,0.00014030293058694778,0.0011856555938720703,0.00010829737168837554,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.6666666666666666,0.7083333333333334,0.7083333333333334,0.7916666666666666,0.7916666666666666,0.7333333333333333,0.04999999999999998,11
12,0.0018993377685546874,7.919353671503823e-05,0.001195383071899414,0.00010106050328016978,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.6875,0.8333333333333334,0.8125,0.7708333333333334,0.8958333333333334,0.8,0.0692218655243173,2
13,0.0018804073333740234,0.00030505002679246854,0.0009145259857177735,0.00011621856886661427,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.6875,0.8541666666666666,0.7916666666666666,0.8125,0.8541666666666666,0.7999999999999999,0.06123724356957944,4
14,0.002980947494506836,0.00037796231974971544,0.0008858680725097656,0.0001442990392153925,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.75,0.8125,0.7291666666666666,0.8541666666666666,0.8333333333333334,0.7958333333333333,0.04823265376162594,5
15,0.00225372314453125,0.0003383551400845085,0.0010145187377929687,0.00019375703944429163,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.6666666666666666,0.7083333333333334,0.7083333333333334,0.7916666666666666,0.7916666666666666,0.7333333333333333,0.04999999999999998,11
