,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0016898155212402345,0.0002999810417420704,0.0013480186462402344,0.0004038113429147903,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.5,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5166666666666668,0.008333333333333349,14
1,0.0020606517791748047,0.00011652996774301557,0.0012365818023681641,5.016830005727472e-05,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.5,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5166666666666668,0.008333333333333349,14
2,0.0019949913024902345,0.00043210828575003844,0.0011178016662597655,9.991969904076852e-05,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.8125,0.8125,0.8541666666666666,0.875,0.8125,0.8333333333333333,0.026352313834736487,8
3,0.0019759654998779295,4.206298388180496e-05,0.001031351089477539,0.00012517528521714522,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.6666666666666666,0.7083333333333334,0.625,0.6041666666666666,0.625,0.6458333333333333,0.03726779962499651,13
4,0.0017156600952148438,0.00026581667922937705,0.0008740901947021484,0.00012551277932476074,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.5,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5166666666666668,0.008333333333333349,14
5,0.0013802528381347656,0.00034581641075338073,0.0008678913116455078,0.00025778799359346764,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.8125,0.8541666666666666,0.8333333333333334,0.875,0.7708333333333334,0.8291666666666666,0.03584302194601093,9
6,0.0014791488647460938,0.00010829380242707177,0.0008814811706542968,8.193477779233079e-05,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.8541666666666666,0.8541666666666666,0.8333333333333334,0.875,0.7916666666666666,0.8416666666666666,0.028259708263021956,5
7,0.001653909683227539,0.00033077998103685094,0.0009152412414550782,0.00015864397335003998,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.7916666666666666,0.8333333333333334,0.7916666666666666,0.9166666666666666,0.7916666666666666,0.825,0.04859126579037751,11
8,0.0018041610717773437,0.00014531587165704217,0.0010757923126220703,4.834653804706082e-05,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.8125,0.8541666666666666,0.8333333333333334,0.875,0.7708333333333334,0.8291666666666666,0.03584302194601093,9
9,0.0014849185943603515,0.00011592306548535861,0.0009490489959716797,7.978079899683319e-05,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.8125,0.875,0.8541666666666666,0.875,0.7916666666666666,0.8416666666666666,0.03385016001931651,5
10,0.0016002178192138672,8.329355664762592e-05,0.0008740425109863281,4.4979420035459936e-05,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.7916666666666666,0.875,0.8333333333333334,0.8541666666666666,0.8333333333333334,0.8375,0.027638539919628335,7
11,0.0017926692962646484,0.0003113096309471917,0.0008736610412597656,0.0001493421398309252,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.8333333333333334,0.8333333333333334,0.8125,0.9166666666666666,0.8125,0.8416666666666668,0.03864007706456542,3
12,0.0014234542846679687,8.73960172705101e-05,0.0008594512939453125,4.781951640156561e-05,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.8125,0.8541666666666666,0.875,0.8958333333333334,0.7916666666666666,0.8458333333333334,0.03864007706456545,2
13,0.0015676021575927734,6.619626479750929e-05,0.0008588790893554688,3.595447033103781e-05,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.8125,0.8958333333333334,0.8333333333333334,0.8958333333333334,0.8333333333333334,0.8541666666666667,0.034860834438919824,1
14,0.0023160934448242187,0.00016367178280748553,0.0008510112762451172,6.626502895630715e-05,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.7916666666666666,0.8333333333333334,0.875,0.8541666666666666,0.7708333333333334,0.825,0.038640077064565424,11
15,0.0019904136657714843,0.0002389337505109322,0.0008475780487060547,6.760955671358972e-05,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.8333333333333334,0.8333333333333334,0.8125,0.9166666666666666,0.8125,0.8416666666666668,0.03864007706456542,3
