,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,44.92205924987793,4.656905815167334,1.1175666332244873,0.28548697354779234,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.875,0.8958333333333334,0.9583333333333334,0.9166666666666666,0.9375,0.9166666666666667,0.029462782549439487,18,0.9357638888888888,0.9826388888888888,1.0,0.9774305555555556,0.9704347826086956,0.9732536231884058,0.02113918015855104,18
1,67.83704876899719,6.224080894988606,4.440219497680664,0.3499490791313071,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.9583333333333334,0.9791666666666666,0.9791666666666666,0.9166666666666666,0.9166666666666666,0.95,0.028259708263021956,16,0.9965277777777777,1.0,1.0,0.9930555555555556,0.9895652173913044,0.9958297101449276,0.004054867112905268,11
2,146.25969595909118,24.099139876686802,11.702439165115356,1.856679293489167,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",0.9583333333333334,1.0,0.9791666666666666,0.9375,0.9166666666666666,0.9583333333333334,0.029462782549439487,10,0.9965277777777777,1.0,1.0,0.9947916666666666,0.9913043478260869,0.9965247584541063,0.0032988152718742975,10
3,11.660344791412353,0.7615134704389848,0.7985207557678222,0.09415291970702482,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.6458333333333334,0.5208333333333334,0.6041666666666666,0.5833333333333334,0.5625,0.5833333333333334,0.041666666666666664,25,0.7847222222222222,0.6041666666666666,0.8680555555555556,0.8159722222222222,0.7547826086956522,0.7655398550724638,0.0889695228684514,27
4,41.45725975036621,2.337375469563204,4.3144190311431885,0.25939572977300995,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.6458333333333334,0.5833333333333334,0.625,0.6875,0.6458333333333334,0.6375000000000001,0.0338501600193165,23,0.8246527777777779,0.6736111111111112,0.8854166666666666,0.8541666666666667,0.791304347826087,0.8058303140096619,0.07309938025513485,24
5,109.22867422103882,11.556612873860633,11.618743276596069,1.1086570265330393,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.7083333333333334,0.5208333333333334,0.6458333333333334,0.6666666666666666,0.6875,0.6458333333333333,0.06588078458684123,22,0.8368055555555556,0.6840277777777779,0.8975694444444444,0.8593750000000001,0.8278260869565217,0.8211207729468599,0.07265431608247228,22
6,13.640496397018433,0.6272539115591499,0.7431655406951905,0.07506249671138404,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.5833333333333334,0.4791666666666667,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.5541666666666667,0.04082482904638631,27,0.8350694444444444,0.6493055555555556,0.861111111111111,0.8350694444444445,0.7965217391304348,0.7954154589371981,0.07590800164650947,26
7,39.33482928276062,2.4619744779925754,4.086282444000244,0.37380051986638957,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.6041666666666666,0.5,0.6041666666666666,0.6041666666666666,0.5625,0.575,0.040824829046386284,26,0.8333333333333333,0.670138888888889,0.8645833333333333,0.8315972222222222,0.8104347826086957,0.8020175120772948,0.0681658911771994,25
8,103.45189919471741,3.6852669964260967,10.090749359130859,1.4620673577559582,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",0.6458333333333334,0.5,0.625,0.625,0.5833333333333334,0.5958333333333334,0.05204164998665333,24,0.8333333333333333,0.671875,0.8697916666666666,0.8420138888888888,0.8208695652173914,0.807576690821256,0.06973044939644163,23
9,28.011085510253906,4.9842951636878,0.7240630626678467,0.04114595499496264,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",1.0,1.0,1.0,1.0,0.9791666666666666,0.9958333333333333,0.008333333333333349,1,1.0,1.0,1.0,1.0,0.9982608695652174,0.9996521739130435,0.0006956521739130305,9
10,56.62928729057312,7.6815515468649265,3.90161395072937,0.29605761093740957,32,0.01,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",1.0,1.0,1.0,1.0,0.9791666666666666,0.9958333333333333,0.008333333333333349,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
