,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_encoding_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,3.4849474906921385,0.06143914063529729,2.8530109882354737,0.11477027613484989,0.1,1,"{'C': 0.1, 'encoding_layers': 1}",0.75,0.6666666666666666,0.6875,0.7291666666666666,0.7708333333333334,0.7208333333333333,0.03864007706456545,1,0.7517361111111112,0.7256944444444444,0.7317708333333334,0.7795138888888888,0.8515625,0.7680555555555555,0.04578661865984939,1
1,4.822121095657349,0.45733853211077974,6.1468650817871096,0.4018454560527701,0.1,3,"{'C': 0.1, 'encoding_layers': 3}",0.75,0.5833333333333334,0.5833333333333334,0.6041666666666666,0.7291666666666666,0.65,0.07383352144445561,7,0.23958333333333331,0.36284722222222227,0.4192708333333334,0.34548611111111105,0.17881944444444448,0.3092013888888889,0.08735658440842439,16
2,6.362929201126098,0.2003085136773974,9.651228666305542,0.33141594019074516,0.1,5,"{'C': 0.1, 'encoding_layers': 5}",0.625,0.5625,0.7291666666666666,0.6458333333333334,0.625,0.6375,0.053683744694688014,9,0.3836805555555555,0.3871527777777777,0.24305555555555558,0.3385416666666667,0.3055555555555556,0.3315972222222222,0.053600585466445,15
3,12.158869409561158,0.557386900605834,21.148054122924805,0.5669209571916456,0.1,10,"{'C': 0.1, 'encoding_layers': 10}",0.5833333333333334,0.5625,0.5833333333333334,0.6458333333333334,0.6458333333333334,0.6041666666666667,0.034860834438919824,15,0.34548611111111105,0.390625,0.33506944444444453,0.3298611111111111,0.3315972222222222,0.34652777777777777,0.02270525378371085,14
4,2.6347708225250246,0.06385225220981937,2.781805419921875,0.0848357399332603,1.0,1,"{'C': 1.0, 'encoding_layers': 1}",0.7708333333333334,0.6666666666666666,0.625,0.6875,0.8541666666666666,0.7208333333333333,0.08186201126828542,1,0.7864583333333334,0.703125,0.7170138888888888,0.7569444444444444,0.8663194444444444,0.7659722222222223,0.05816775442047757,2
5,4.362536430358887,0.12376535219162524,6.019933366775513,0.18562333508979245,1.0,3,"{'C': 1.0, 'encoding_layers': 3}",0.75,0.6041666666666666,0.6666666666666666,0.6666666666666666,0.7708333333333334,0.6916666666666667,0.060953078493032505,3,0.8177083333333333,0.6796875,0.65625,0.6944444444444444,0.8715277777777778,0.743923611111111,0.08483883140882371,3
6,6.153954601287841,0.1734413140844075,9.478833484649659,0.3892837608206189,1.0,5,"{'C': 1.0, 'encoding_layers': 5}",0.6041666666666666,0.625,0.7083333333333334,0.6458333333333334,0.5625,0.6291666666666667,0.04823265376162596,10,0.6197916666666666,0.6180555555555556,0.7552083333333333,0.654513888888889,0.6961805555555556,0.66875,0.0517629032044006,8
7,12.178589344024658,0.6008470476313643,20.748996448516845,0.8369384260950217,1.0,10,"{'C': 1.0, 'encoding_layers': 10}",0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6458333333333334,0.625,0.6041666666666667,0.026352313834736487,15,0.6631944444444444,0.6041666666666666,0.6736111111111112,0.670138888888889,0.6597222222222222,0.6541666666666667,0.025477689344227998,11
8,2.7355205535888674,0.1221171801240226,2.8469966888427733,0.008080559842094936,10.0,1,"{'C': 10.0, 'encoding_layers': 1}",0.7916666666666666,0.6041666666666666,0.6666666666666666,0.6458333333333334,0.6875,0.6791666666666667,0.06263873490988711,4,0.7673611111111112,0.6336805555555556,0.7065972222222222,0.657986111111111,0.7829861111111112,0.7097222222222223,0.0585808241915643,6
9,4.304317665100098,0.12513763412923226,6.244381237030029,0.3766578815577612,10.0,3,"{'C': 10.0, 'encoding_layers': 3}",0.6875,0.5625,0.6666666666666666,0.6875,0.6875,0.6583333333333333,0.04859126579037751,5,0.8055555555555556,0.6215277777777778,0.6597222222222222,0.6848958333333334,0.8072916666666666,0.7157986111111112,0.0766991804043,4
10,6.2882696151733395,0.3602954414723961,10.102745008468627,0.6399937570437023,10.0,5,"{'C': 10.0, 'encoding_layers': 5}",0.5833333333333334,0.625,0.7291666666666666,0.6458333333333334,0.5625,0.6291666666666667,0.05803495115493381,10,0.6076388888888888,0.611111111111111,0.7638888888888888,0.6475694444444445,0.6961805555555556,0.6652777777777779,0.0587349764084715,9
11,12.715247011184692,0.648610193071849,22.056173753738403,1.1902005449987973,10.0,10,"{'C': 10.0, 'encoding_layers': 10}",0.6875,0.5833333333333334,0.5833333333333334,0.625,0.625,0.6208333333333333,0.03818813079129866,13,0.6718749999999999,0.6180555555555556,0.6822916666666666,0.6597222222222222,0.6215277777777778,0.6506944444444444,0.02624687665133921,12
12,2.9049237728118897,0.26527132464405956,3.0918282508850097,0.22138068334414562,100.0,1,"{'C': 100.0, 'encoding_layers': 1}",0.7708333333333334,0.5833333333333334,0.6041666666666666,0.6041666666666666,0.6875,0.65,0.07021791477646967,7,0.8159722222222223,0.5815972222222222,0.6875,0.6510416666666666,0.7586805555555556,0.6989583333333333,0.08180455338001491,7
13,4.7267228126525875,0.5559588052651074,6.300363683700562,0.6033311221558787,100.0,3,"{'C': 100.0, 'encoding_layers': 3}",0.6875,0.5625,0.6666666666666666,0.6875,0.6875,0.6583333333333333,0.04859126579037751,5,0.8055555555555556,0.6215277777777778,0.6597222222222222,0.6848958333333334,0.8072916666666666,0.7157986111111112,0.0766991804043,4
14,6.600203180313111,0.4630421509285547,10.252925920486451,0.6801841341185862,100.0,5,"{'C': 100.0, 'encoding_layers': 5}",0.5833333333333334,0.625,0.7291666666666666,0.6458333333333334,0.5625,0.6291666666666667,0.05803495115493381,10,0.6076388888888888,0.611111111111111,0.7638888888888888,0.6475694444444445,0.6961805555555556,0.6652777777777779,0.0587349764084715,9
15,12.422240209579467,0.19277716070197817,21.612323379516603,0.4724464258360122,100.0,10,"{'C': 100.0, 'encoding_layers': 10}",0.6875,0.5833333333333334,0.5833333333333334,0.625,0.625,0.6208333333333333,0.03818813079129866,13,0.6718749999999999,0.6180555555555556,0.6822916666666666,0.6597222222222222,0.6215277777777778,0.6506944444444444,0.02624687665133921,12
