,train_acc,test_acc
0,0.8570810249307479,0.8738170347003155
1,0.8613227146814404,0.8843322818086226
2,0.8924861495844876,0.9069400630914827
3,0.8923130193905817,0.9100946372239748
4,0.8930921052631579,0.9011566771819137
