,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_observable_type,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,14.441281414031982,4.681757253376709,0.9205645561218262,0.265093194011767,32,0.001,4,1,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'single'}",0.6546949372565989,0.6218087408048464,0.5991341991341992,0.6151515151515151,0.593939393939394,0.6169457572573107,0.021440209235105125,32
1,14.873817682266235,5.911649264574719,0.7570582389831543,0.20192445882191568,32,0.001,4,1,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'half'}",0.6546949372565989,0.6218087408048464,0.5991341991341992,0.6151515151515151,0.593939393939394,0.6169457572573107,0.021440209235105125,32
2,20.641723346710204,4.8060038818606134,0.7905519008636475,0.272387508347964,32,0.001,4,1,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'full'}",0.6222414539160537,0.6027693639117265,0.5735930735930735,0.5826839826839827,0.5774891774891775,0.5917554103188029,0.018255917954363123,35
3,15.811239576339721,4.58008561854242,1.3241740226745606,0.38595643971836696,32,0.001,4,5,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'single'}",0.7442665512765037,0.6862829943747295,0.654978354978355,0.6645021645021645,0.6844155844155844,0.6868891299094674,0.03104231978180464,29
4,15.920845460891723,4.202086645494136,1.2992446422576904,0.39559777639363636,32,0.001,4,5,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'half'}",0.7442665512765037,0.6862829943747295,0.654978354978355,0.6645021645021645,0.6844155844155844,0.6868891299094674,0.03104231978180464,29
5,25.71711735725403,6.763334335173284,1.252238893508911,0.39332054186552123,32,0.001,4,5,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'full'}",0.7252271743833838,0.7230636088273474,0.6982683982683983,0.7142857142857143,0.7238095238095238,0.7169308839148736,0.010089992369295118,21
6,20.273636436462404,5.444463507924287,1.8402435779571533,0.5201404380141815,32,0.001,4,10,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'single'}",0.7096495023799221,0.7144093466032021,0.706926406926407,0.664069264069264,0.6558441558441559,0.6901797351645903,0.02492904181501188,27
7,21.03546075820923,7.775487560748128,2.0997891426086426,0.4594578044188134,32,0.001,4,10,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'half'}",0.7096495023799221,0.7144093466032021,0.706926406926407,0.664069264069264,0.6558441558441559,0.6901797351645903,0.02492904181501188,27
8,26.205598163604737,8.98990942835086,1.9597752094268799,0.5793067736121866,32,0.001,4,10,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'full'}",0.7269580268282129,0.7005625270445694,0.6974025974025974,0.6506493506493507,0.677056277056277,0.6905257557962015,0.025482906604555627,26
9,20.027104568481445,8.209731310106168,2.6457640647888185,0.7530920216769028,32,0.001,4,15,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'single'}",0.7395067070532237,0.719169190826482,0.7064935064935065,0.7004329004329004,0.7225108225108225,0.717622625463387,0.013598112350594884,19
10,21.89377040863037,6.14740158386475,2.2376710891723635,0.5103803513207796,32,0.001,4,15,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'half'}",0.7395067070532237,0.719169190826482,0.7064935064935065,0.7004329004329004,0.7225108225108225,0.717622625463387,0.013598112350594884,19
11,24.681480979919435,4.290942289757608,3.044280529022217,0.6094552118610518,32,0.001,4,15,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'full'}",0.7200346170488966,0.6607529208135007,0.6757575757575758,0.6731601731601732,0.6917748917748918,0.6842960357110075,0.020417494832980138,31
12,10.864799880981446,4.082605477826252,0.8786862373352051,0.27269229066574663,32,0.01,4,1,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'single'}",0.730419731717871,0.7217654694937257,0.6952380952380952,0.7151515151515152,0.7077922077922078,0.7140734038786831,0.012014615324943993,22
