,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,19.90511393547058,4.448058693621646,0.5951024055480957,0.21757682345880583,32,0.001,4,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1}",0.710947641713544,0.7005625270445694,0.6653679653679654,0.69004329004329,0.6731601731601732,0.6880163194659084,0.01685831842596735,12
1,17.241012811660767,6.613691963008129,0.9187254428863525,0.28621529274024665,32,0.001,4,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5}",0.7485936823885764,0.7226308957161403,0.7112554112554113,0.7277056277056277,0.7350649350649351,0.7290501104261382,0.01247232608892145,9
2,13.240117263793945,3.271079730828533,0.9637081623077393,0.31701918503516496,32,0.001,4,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10}",0.7581133708351363,0.7472955430549546,0.7151515151515152,0.7411255411255411,0.7437229437229437,0.7410817827780182,0.01419888892581844,1
3,13.835197973251343,3.538062079869672,1.5728888988494873,0.4040870905443637,32,0.001,4,15,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15}",0.7585460839463436,0.7278234530506275,0.70995670995671,0.7333333333333333,0.7294372294372294,0.7318193619448488,0.015596327602609398,7
4,5.824837970733642,2.486938274481088,0.5310245513916015,0.19284174290707676,32,0.01,4,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1}",0.712678494158373,0.6975335352661186,0.677056277056277,0.6822510822510822,0.687012987012987,0.6913064751489676,0.012641533141441362,11
5,9.237693691253662,3.121940803635673,0.8182097911834717,0.1946169708065585,32,0.01,4,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 5}",0.7563825183903072,0.7455646906101255,0.716017316017316,0.7337662337662337,0.7363636363636363,0.7376188790295237,0.01340340343331772,5
6,9.615684604644775,4.1720849071580615,1.2291038513183594,0.3366707221570519,32,0.01,4,10,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 10}",0.7602769363911727,0.7373431414971874,0.7186147186147186,0.7454545454545455,0.7415584415584415,0.7406495567032131,0.01345819076322392,2
7,10.435409545898438,1.840460396975631,1.8372560501098634,0.40141346764372826,32,0.01,4,15,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 15}",0.7598442232799654,0.7390739939420164,0.7173160173160174,0.7506493506493507,0.7350649350649351,0.740389704050457,0.014465254537291673,3
8,6.049516296386718,2.6007003020730273,0.5800834178924561,0.12317390166531345,32,0.1,4,1,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 1}",0.7070532237126785,0.6996971008221549,0.70995670995671,0.7303030303030303,0.6831168831168831,0.7060253895822914,0.015302042144488508,10
9,8.239317846298217,1.567540732287774,0.9753908157348633,0.28038571454127714,32,0.1,4,5,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 5}",0.7594115101687581,0.7507572479446127,0.7147186147186148,0.7415584415584415,0.7316017316017316,0.7396095091984318,0.015516899103683056,4
10,9.482572078704834,2.955083261896658,1.2413275241851807,0.3105866248890541,32,0.1,4,10,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 10}",0.7559498052790999,0.7399394201644309,0.7017316017316018,0.7471861471861472,0.7147186147186148,0.7319051178159788,0.020405998283089855,6
11,9.529820680618286,3.262572278507862,1.211893129348755,0.4224177817219233,32,0.1,4,15,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 15}",0.7602769363911727,0.733448723496322,0.6982683982683983,0.7207792207792207,0.7402597402597403,0.7306066038389708,0.020610319347310505,8
