,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,50.581150960922244,20.31300193428188,2.8712571620941163,0.2257957902148211,32,0.001,4,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1}",0.7537862397230636,0.6893119861531805,0.5372294372294373,0.7021645021645022,0.7281385281385281,0.6821261386817422,0.07576349592182728,12
1,72.63409252166748,6.780200550039556,6.798817253112793,2.103543566816811,32,0.001,4,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5}",0.916486369536997,0.8996105581999134,0.9021645021645022,0.9047619047619048,0.8991341991341991,0.9044315067595032,0.006354072746660497,9
2,122.57422337532043,10.424801751966623,10.747346591949462,0.5404144667937477,32,0.001,4,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10}",0.9363911726525314,0.9385547382085677,0.9411255411255411,0.912987012987013,0.9303030303030303,0.9318722990553366,0.010097666410941147,6
3,171.5675259113312,4.703147560188764,19.97651038169861,2.6217486703895543,32,0.001,4,15,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15}",0.9355257464301169,0.9238424924275206,0.9415584415584416,0.9142857142857143,0.9402597402597402,0.9310944269923066,0.010471471127545475,7
4,30.794881439208986,2.8988510098915894,2.7576858520507814,0.17756796473313455,32,0.01,4,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1}",0.7550843790566855,0.7771527477282562,0.7471861471861472,0.7277056277056277,0.7497835497835498,0.7513824902920533,0.015865496379896697,11
5,50.59808578491211,7.05716430159174,6.900086212158203,2.6339640889069553,32,0.01,4,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 5}",0.9420164430982259,0.9238424924275206,0.9307359307359307,0.9294372294372294,0.9337662337662338,0.931959665893028,0.005969106695526253,5
6,90.48504629135132,13.99944326705349,11.874636125564574,2.3932390988688166,32,0.01,4,10,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 10}",0.9346603202077023,0.9337948939852877,0.9424242424242424,0.9437229437229437,0.9454545454545454,0.9400113891589443,0.004827094359649273,2
7,145.34727163314818,9.025532537890824,18.116535186767578,3.1494965001787207,32,0.01,4,15,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 15}",0.9549978364344439,0.9381220250973604,0.9528138528138528,0.935064935064935,0.9398268398268398,0.9441650978474863,0.008127747059887605,1
8,22.357282400131226,2.9514231927178445,3.3971629619598387,1.231964446374209,32,0.1,4,1,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 1}",0.7909995672868888,0.7922977066205106,0.7848484848484848,0.7701298701298701,0.8038961038961039,0.7884343465563717,0.011031628255617229,10
9,41.93247809410095,3.945269040350441,6.52078537940979,2.0469807159672957,32,0.1,4,5,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 5}",0.9324967546516659,0.9303331890956296,0.9116883116883117,0.8904761904761904,0.9329004329004329,0.9195789757624461,0.01654822061174161,8
10,88.4098891735077,11.628022023171711,12.318934297561645,2.016407841294411,32,0.1,4,10,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 10}",0.9489398528775422,0.9242752055387278,0.948051948051948,0.9272727272727272,0.9489177489177489,0.9394914965317389,0.011244917391433807,4
11,124.99399209022522,8.937841772328166,19.271530437469483,2.495139239747923,32,0.1,4,15,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 15}",0.9485071397663349,0.9476417135439203,0.9432900432900433,0.9203463203463204,0.9398268398268398,0.9399224113546918,0.010274810033545906,3
