,train_acc,test_acc
0,0.9485803324099723,0.9495268138801262
1,0.9494459833795014,0.9511041009463722
2,0.9489265927977839,0.955310199789695
3,0.944078947368421,0.9468980021030494
4,0.9449445983379502,0.9495268138801262
