,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_encoding_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,3.5325716018676756,0.15474174224635587,2.629041385650635,0.11130236064844531,0.1,1,"{'C': 0.1, 'encoding_layers': 1}",0.5625,0.7083333333333334,0.6875,0.625,0.6666666666666666,0.65,0.05170697352496191,13,0.6904347826086956,0.7843478260869565,0.7582608695652174,0.7478260869565216,0.7465277777777778,0.7454794685990338,0.03069409210285324,14
1,5.064811944961548,0.0926675691561326,5.9230334758758545,0.31028215526600544,0.1,3,"{'C': 0.1, 'encoding_layers': 3}",0.5416666666666666,0.6875,0.6458333333333334,0.6041666666666666,0.625,0.6208333333333333,0.04823265376162596,15,0.6573913043478261,0.8147826086956522,0.6695652173913044,0.7347826086956522,0.7152777777777778,0.7183599033816426,0.05599041756797878,16
2,6.92573356628418,0.26315133791738354,9.235858917236328,0.15600495085756375,0.1,5,"{'C': 0.1, 'encoding_layers': 5}",0.625,0.6666666666666666,0.5833333333333334,0.625,0.625,0.625,0.02635231383473647,14,0.7495652173913043,0.7773913043478261,0.8,0.8452173913043478,0.7552083333333334,0.7854764492753623,0.03478809758170655,11
3,12.991274166107178,0.6978458227434974,20.46913900375366,0.6654344830037632,0.1,10,"{'C': 0.1, 'encoding_layers': 10}",0.625,0.5416666666666666,0.6041666666666666,0.5208333333333334,0.5416666666666666,0.5666666666666667,0.04039733214513607,16,0.6660869565217392,0.7426086956521739,0.7165217391304348,0.8017391304347825,0.7118055555555556,0.7277524154589372,0.044447277333051226,15
4,3.3109692573547362,0.3774604488651339,2.6051140308380125,0.05858104612260333,1.0,1,"{'C': 1.0, 'encoding_layers': 1}",0.7291666666666666,0.7916666666666666,0.7708333333333334,0.7291666666666666,0.75,0.7541666666666667,0.02429563289518876,9,0.7721739130434784,0.8208695652173912,0.7652173913043478,0.8782608695652174,0.7916666666666666,0.8056376811594204,0.041121650357498325,8
5,4.141175603866577,0.06462931320887362,5.723038864135742,0.1858905438186287,1.0,3,"{'C': 1.0, 'encoding_layers': 3}",0.6458333333333334,0.7708333333333334,0.7083333333333334,0.6458333333333334,0.6875,0.6916666666666667,0.04639803635691685,12,0.7539130434782608,0.8452173913043478,0.7565217391304349,0.8504347826086956,0.7552083333333333,0.7922590579710145,0.04540777243629717,10
6,5.980430316925049,0.17507376712581854,9.143312406539916,0.21672627456447546,1.0,5,"{'C': 1.0, 'encoding_layers': 5}",0.7291666666666666,0.7916666666666666,0.7291666666666666,0.7916666666666666,0.7708333333333334,0.7625,0.028259708263021956,6,0.768695652173913,0.8608695652173913,0.8643478260869565,0.8695652173913043,0.842013888888889,0.8410984299516908,0.03737590264457902,5
7,11.686396503448487,0.30774000897645915,20.51850562095642,0.8925768822933969,1.0,10,"{'C': 1.0, 'encoding_layers': 10}",0.7083333333333334,0.7083333333333334,0.7291666666666666,0.75,0.625,0.7041666666666667,0.04249182927993987,11,0.7408695652173912,0.7791304347826087,0.782608695652174,0.8713043478260869,0.7395833333333334,0.7826992753623189,0.04790054864389835,12
8,2.616669845581055,0.05959790881879224,2.7827267169952394,0.07696772339552066,10.0,1,"{'C': 10.0, 'encoding_layers': 1}",0.8125,0.7708333333333334,0.7708333333333334,0.7916666666666666,0.7083333333333334,0.7708333333333334,0.0348608344389198,2,0.8695652173913044,0.8573913043478261,0.8608695652173913,0.8452173913043478,0.8038194444444445,0.8473725845410629,0.023136884219498877,3
9,4.3126208782196045,0.27647526826169594,5.8576685905456545,0.24772916373723497,10.0,3,"{'C': 10.0, 'encoding_layers': 3}",0.7291666666666666,0.7291666666666666,0.8125,0.7291666666666666,0.7291666666666666,0.7458333333333332,0.03333333333333335,10,0.8243478260869566,0.8243478260869566,0.8539130434782609,0.8295652173913044,0.7829861111111112,0.8230320048309178,0.0228186668728549,7
10,5.993625354766846,0.1131072443043516,9.247924327850342,0.3259139118030339,10.0,5,"{'C': 10.0, 'encoding_layers': 5}",0.7708333333333334,0.8125,0.7083333333333334,0.8125,0.7083333333333334,0.7625000000000001,0.04677071733467425,5,0.8069565217391304,0.9078260869565217,0.8139130434782609,0.8782608695652173,0.8385416666666666,0.8490996376811595,0.038535133772527944,2
11,11.867582511901855,0.7973218223911293,20.211402893066406,0.72158137837581,10.0,10,"{'C': 10.0, 'encoding_layers': 10}",0.7708333333333334,0.7708333333333334,0.7291666666666666,0.8125,0.7291666666666666,0.7625,0.0311804782231162,6,0.751304347826087,0.8765217391304347,0.76,0.8730434782608695,0.7534722222222222,0.8028683574879226,0.05879777129820619,9
12,2.7151796340942385,0.3465631655374244,2.859819841384888,0.12808817017488347,100.0,1,"{'C': 100.0, 'encoding_layers': 1}",0.8125,0.7708333333333334,0.8125,0.8125,0.7083333333333334,0.7833333333333334,0.04082482904638629,1,0.8504347826086956,0.8695652173913043,0.8991304347826087,0.8643478260869565,0.8090277777777778,0.8585012077294687,0.029393934178210346,1
