,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,14.56662335395813,2.7012098199887418,0.9319323539733887,0.26402789833419354,32,0.001,4,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1}",0.7516226741670272,0.7234963219385547,0.7082251082251082,0.7402597402597403,0.7380952380952381,0.7323398165371338,0.015016026246296384,2
1,9.449812269210815,2.607752007532862,1.0022096633911133,0.21496183617369902,32,0.001,4,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5}",0.7438338381652964,0.7230636088273474,0.7,0.7264069264069264,0.7406926406926407,0.7267994028184421,0.015591742892427677,9
2,9.859300518035889,3.462651520540325,1.7142123699188232,0.6248046089095688,32,0.001,4,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10}",0.749459108610991,0.7178710514928602,0.7086580086580087,0.7329004329004329,0.7389610389610389,0.7295699281246664,0.014622153161872096,5
3,10.78764476776123,2.655293973322186,1.9679518699645997,0.5258639374113385,32,0.001,4,15,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15}",0.7507572479446127,0.7170056252704456,0.7103896103896103,0.7329004329004329,0.7376623376623377,0.7297430508334879,0.01449881590067427,4
4,5.112697792053223,1.6631210407212995,0.5791394233703613,0.1871564116567101,32,0.01,4,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1}",0.744699264387711,0.7226308957161403,0.7025974025974026,0.7354978354978355,0.7367965367965368,0.7284443869991252,0.014734950725676373,6
5,6.377202415466309,1.6118209208945835,1.0415798664093017,0.29475674295073107,32,0.01,4,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 5}",0.7550843790566855,0.7317178710514929,0.7112554112554113,0.7398268398268398,0.7268398268398268,0.7329448656060513,0.01446878757193516,1
6,7.995136642456055,1.4027552685871956,1.3206482410430909,0.34205521060830707,32,0.01,4,10,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 10}",0.75118996105582,0.7213327563825184,0.7047619047619048,0.7441558441558441,0.7285714285714285,0.7300023789855031,0.016513786510139492,3
7,9.728748226165772,1.7253976311209407,2.0144421100616454,0.5560160976704276,32,0.01,4,15,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 15}",0.7490263954997837,0.7209000432713111,0.6987012987012987,0.7441558441558441,0.7264069264069264,0.7278381016070327,0.017968587698902454,8
8,3.850148344039917,0.9634009647494863,0.6040706634521484,0.17762777481729805,32,0.1,4,1,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 1}",0.7122457810471657,0.694937256598875,0.658008658008658,0.7277056277056277,0.7147186147186148,0.7015231876157882,0.024130902385397918,12
9,5.222520637512207,1.8216070933601776,1.1310445308685302,0.5166234719748748,32,0.1,4,5,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 5}",0.7343141497187364,0.7269580268282129,0.6956709956709957,0.7298701298701299,0.7251082251082251,0.7223843054392599,0.013713484870187826,10
10,6.945611047744751,2.4431007705161374,1.8861127376556397,0.6851213402611972,32,0.1,4,10,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 10}",0.733448723496322,0.7278234530506275,0.7147186147186148,0.741991341991342,0.7229437229437229,0.7281851712401258,0.009244101881794416,7
11,10.635302352905274,2.515466406633515,1.7862752437591554,0.5851054080615746,32,0.1,4,15,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 4, 'n_layers': 15}",0.7386412808308092,0.7252271743833838,0.7051948051948052,0.719047619047619,0.7238095238095238,0.7223840806532282,0.010779747627801563,11
