,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,3001.6266132354735,208.78728108873443,122.42585372924805,18.454203330426353,32,0.001,1,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'repeats': 5}",0.6135871916919082,0.5915188230203375,0.5913419913419914,0.5813852813852813,0.6025974025974026,0.5960861380073842,0.011028743589612587,1,0.6809609009103826,0.6512178324717233,0.6427127790853764,0.6580184562041379,0.681558242988629,0.66289364233205,0.015761677367990595,1
