,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_observable_type,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,29.27298221588135,9.848912765249397,0.8581523895263672,0.2972439173756214,32,0.001,4,1,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'single'}",0.8273474686282994,0.8554738208567719,0.8545454545454545,0.8212121212121212,0.8718614718614719,0.8460880674208238,0.018941546314269763,4
1,30.219743061065675,9.121839987882192,0.8544662952423095,0.2811700564731484,32,0.001,4,1,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'half'}",0.8273474686282994,0.8554738208567719,0.8545454545454545,0.8212121212121212,0.8718614718614719,0.8460880674208238,0.018941546314269763,4
2,18.48368330001831,5.748102584379194,0.8481258392333985,0.2701312277459155,32,0.001,4,1,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'full'}",0.8338381652964085,0.8520121159671138,0.8502164502164502,0.812987012987013,0.8445887445887446,0.838728497811146,0.014347887977888678,14
3,19.484592819213866,8.857719564592777,1.94900221824646,0.6403680761023306,32,0.001,4,5,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'single'}",0.823453050627434,0.8455214192990047,0.8367965367965368,0.7982683982683982,0.8363636363636363,0.8280806082710018,0.01648599410860014,26
4,14.40379548072815,4.79535666571824,1.4251823902130127,0.45779383837854837,32,0.001,4,5,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'half'}",0.823453050627434,0.8455214192990047,0.8367965367965368,0.7982683982683982,0.8363636363636363,0.8280806082710018,0.01648599410860014,26
5,24.11432318687439,7.200480117696606,1.8055684566497803,0.5613050212942066,32,0.001,4,5,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'full'}",0.8230203375162267,0.8563392470791865,0.8376623376623377,0.8246753246753247,0.8688311688311688,0.8421056831528488,0.017914558664168113,12
6,31.124934911727905,6.703047023726201,2.313034725189209,0.8079232984684923,32,0.001,4,10,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'single'}",0.8385980095196884,0.8494158372998701,0.8588744588744589,0.8225108225108225,0.861038961038961,0.8460876178487602,0.014213251019047713,6
7,30.568234634399413,8.296280053349715,2.5762607574462892,0.7396443954742355,32,0.001,4,10,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'half'}",0.8385980095196884,0.8494158372998701,0.8588744588744589,0.8225108225108225,0.861038961038961,0.8460876178487602,0.014213251019047713,6
8,32.94555659294129,8.253837244195301,2.734479522705078,0.9440989746043429,32,0.001,4,10,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'full'}",0.8468195586326266,0.8450887061877975,0.8497835497835498,0.8155844155844156,0.8532467532467533,0.8421045966870284,0.0135467321139557,13
9,29.81103296279907,9.715402109176269,4.26885666847229,1.3987082922428338,32,0.001,4,15,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'single'}",0.7767200346170489,0.7771527477282562,0.780952380952381,0.7593073593073593,0.787012987012987,0.7762291019236065,0.009230829345807235,35
10,31.41198229789734,7.1529958433390135,4.2204570293426515,1.5427917837815845,32,0.001,4,15,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'half'}",0.7767200346170489,0.7771527477282562,0.780952380952381,0.7593073593073593,0.787012987012987,0.7762291019236065,0.009230829345807235,35
11,30.380781412124634,8.902385446540812,4.1941934585571286,1.1725224842227306,32,0.001,4,15,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'full'}",0.7728256166161834,0.7858070099524016,0.8069264069264069,0.7493506493506493,0.79004329004329,0.7809905945777863,0.019212332047539325,34
12,7.4013214111328125,2.1890451235617707,0.9160435199737549,0.33265276869938115,32,0.01,4,1,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'single'}",0.8191259195153613,0.8472522717438339,0.8437229437229438,0.80995670995671,0.8614718614718615,0.8363059412821421,0.01896097441655856,19
13,8.41218729019165,2.1249210400380725,0.8004418849945069,0.2783439228472837,32,0.01,4,1,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'half'}",0.8191259195153613,0.8472522717438339,0.8437229437229438,0.80995670995671,0.8614718614718615,0.8363059412821421,0.01896097441655856,19
14,9.74228868484497,3.4702113576211766,0.9356050491333008,0.33216877579758497,32,0.01,4,1,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'full'}",0.8299437472955431,0.8576373864128083,0.848917748917749,0.8242424242424242,0.8744588744588745,0.8470400362654799,0.01832831979927501,2
15,13.523433780670166,3.9775411740739752,2.003862142562866,0.6201482665318423,32,0.01,4,5,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'single'}",0.8372998701860667,0.850713976633492,0.8480519480519481,0.8203463203463204,0.870995670995671,0.8454815572426997,0.01663535547635067,8
16,13.346441650390625,5.187605117906547,1.918839979171753,0.5931724279271113,32,0.01,4,5,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'half'}",0.8372998701860667,0.850713976633492,0.8480519480519481,0.8203463203463204,0.870995670995671,0.8454815572426997,0.01663535547635067,8
17,14.406926727294922,6.2587153319833195,1.7536145210266114,0.7188511143728166,32,0.01,4,5,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'full'}",0.8498485504110774,0.8636953699697101,0.8632034632034632,0.8268398268398268,0.8692640692640693,0.8545702559376294,0.015264202074745416,1
