,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_observable_type,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,8.810854530334472,1.3401456335551336,0.6473196983337403,0.19666544083190685,32,0.001,4,1,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'single'}",0.7057550843790567,0.6996971008221549,0.6558441558441559,0.6727272727272727,0.6649350649350649,0.6797917357415411,0.01956748793043866,16
1,9.153980827331543,1.9724566990542074,0.8678536891937256,0.2023112978339715,32,0.001,4,1,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'half'}",0.7057550843790567,0.6996971008221549,0.6558441558441559,0.6727272727272727,0.6649350649350649,0.6797917357415411,0.01956748793043866,16
2,8.160783815383912,2.1606255560673366,0.6605749130249023,0.2158770032142204,32,0.001,4,1,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'full'}",0.7057550843790567,0.6996971008221549,0.6558441558441559,0.6727272727272727,0.6649350649350649,0.6797917357415411,0.01956748793043866,16
3,9.136631345748901,3.054554317270551,1.163564682006836,0.36269299448266196,32,0.001,4,5,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'single'}",0.712678494158373,0.6923409779316313,0.6701298701298701,0.6688311688311688,0.6683982683982684,0.6824757558898622,0.01758578579493446,10
4,9.04056978225708,3.3083874051031517,1.1484025478363038,0.3359415390788337,32,0.001,4,5,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'half'}",0.712678494158373,0.6923409779316313,0.6701298701298701,0.6688311688311688,0.6683982683982684,0.6824757558898622,0.01758578579493446,10
5,7.753415155410766,3.7247307185038396,0.9577659130096435,0.29986108630682573,32,0.001,4,5,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'full'}",0.712678494158373,0.6923409779316313,0.6701298701298701,0.6688311688311688,0.6683982683982684,0.6824757558898622,0.01758578579493446,10
6,12.86975712776184,1.9922446348410736,1.542778730392456,0.4839199941671932,32,0.001,4,10,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'single'}",0.7074859368238857,0.6945045434876677,0.6610389610389611,0.6619047619047619,0.6822510822510822,0.6814370571012718,0.018152459066568538,13
7,14.263966608047486,2.9569130866110345,1.789522647857666,0.4772712156431578,32,0.001,4,10,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'half'}",0.7074859368238857,0.6945045434876677,0.6610389610389611,0.6619047619047619,0.6822510822510822,0.6814370571012718,0.018152459066568538,13
8,12.46883225440979,3.6777315539187643,1.4103393077850341,0.37454040031824426,32,0.001,4,10,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'full'}",0.7074859368238857,0.6945045434876677,0.6610389610389611,0.6619047619047619,0.6822510822510822,0.6814370571012718,0.018152459066568538,13
9,14.331869411468507,3.206281208085633,2.152730131149292,0.6615560256210278,32,0.001,4,15,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'single'}",0.6797922977066205,0.6585893552574643,0.6056277056277056,0.6008658008658009,0.6034632034632035,0.6296676725841589,0.03299419282231923,31
