,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.8673427104949951,0.06178049836661606,0.0004807949066162109,1.7501028062447078e-05,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.5,0.75,0.6041666666666666,0.6875,0.5416666666666666,0.6166666666666666,0.09185586535436918,16
1,0.1453183650970459,0.015976124213652926,0.0004561901092529297,1.631354627784178e-05,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.5,0.6666666666666666,0.5625,0.6875,0.6041666666666666,0.6041666666666666,0.06846531968814576,20
2,0.03553872108459473,0.007782136929897213,0.0004073143005371094,3.474196397936334e-05,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.5625,0.6666666666666666,0.6041666666666666,0.7916666666666666,0.5625,0.6375,0.08599903100229288,9
3,0.8175833702087403,0.160329047702485,0.0005131244659423828,8.035992199668243e-05,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.6041666666666666,0.6458333333333334,0.5416666666666666,0.6875,0.5833333333333334,0.6125,0.0503460248899774,17
4,0.10395002365112305,0.020185588504188542,0.0004398822784423828,1.0523959203094544e-05,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.5208333333333334,0.6458333333333334,0.5833333333333334,0.6458333333333334,0.5625,0.5916666666666667,0.04859126579037751,23
5,0.04657421112060547,0.016045712622427172,0.0004239082336425781,2.911285133033506e-05,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.5416666666666666,0.6875,0.7708333333333334,0.6666666666666666,0.6041666666666666,0.6541666666666666,0.07750448015724283,1
6,0.563518476486206,0.026014201455130465,0.00048379898071289064,1.4106967629328934e-05,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.4791666666666667,0.7083333333333334,0.6666666666666666,0.6458333333333334,0.6458333333333334,0.6291666666666667,0.07839536550927824,10
7,0.20020465850830077,0.07820479704558624,0.00046458244323730467,6.747877610349913e-06,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.5416666666666666,0.6875,0.5833333333333334,0.625,0.625,0.6125,0.04859126579037751,17
8,0.04957036972045899,0.013132139848912082,0.0004398345947265625,3.4641948798658146e-05,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.6041666666666666,0.6041666666666666,0.7083333333333334,0.5208333333333334,0.5208333333333334,0.5916666666666667,0.06922186552431729,23
9,1.0946984767913819,0.0824182994498374,0.0004657268524169922,2.9839492506336243e-06,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.6041666666666666,0.75,0.5416666666666666,0.75,0.5625,0.6416666666666666,0.0907147544044885,7
