,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,13.53205165863037,1.968635526427296,0.9292532920837402,0.05619225753727632,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.6666666666666666,0.7708333333333334,0.6666666666666666,0.7291666666666666,0.75,0.7166666666666666,0.04289845892077919,1,0.7135416666666666,0.7170138888888888,0.6243478260869565,0.7026086956521739,0.7721739130434782,0.7059371980676328,0.04740406729711207,27
1,32.17489795684814,2.5256171754037595,4.459892988204956,0.21344512214384878,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.6458333333333334,0.75,0.6666666666666666,0.6458333333333334,0.75,0.6916666666666667,0.04823265376162592,10,0.6996527777777778,0.7951388888888888,0.7721739130434783,0.7252173913043478,0.7321739130434782,0.7448713768115941,0.03424756250064239,9
2,88.52769389152527,1.8181533698496881,10.099552202224732,0.42631700122525934,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",0.625,0.7291666666666666,0.6875,0.625,0.7708333333333334,0.6875,0.0574335364670426,15,0.6944444444444444,0.798611111111111,0.777391304347826,0.7321739130434782,0.7443478260869565,0.7493937198067632,0.036187351376357035,7
3,9.617974901199341,1.4216959228935608,0.8032444953918457,0.14232259673127798,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.6875,0.75,0.6666666666666666,0.6875,0.7916666666666666,0.7166666666666666,0.046770717334674264,1,0.7204861111111112,0.7569444444444445,0.7426086956521738,0.7043478260869565,0.7878260869565218,0.7424426328502416,0.028994106891565837,10
4,32.2966649055481,1.8276789213547737,3.7882003784179688,0.14101746134974086,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.625,0.7291666666666666,0.6666666666666666,0.5833333333333334,0.7916666666666666,0.6791666666666666,0.07406828681096321,26,0.71875,0.7725694444444444,0.7495652173913043,0.7008695652173912,0.7530434782608696,0.7389595410628018,0.025689433908050462,23
5,89.48402247428893,4.655429866001163,9.999049711227418,0.9122748100045927,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.625,0.7291666666666666,0.6666666666666666,0.5833333333333334,0.7916666666666666,0.6791666666666666,0.07406828681096321,26,0.7204861111111112,0.7708333333333334,0.7408695652173913,0.6991304347826087,0.7582608695652174,0.7379160628019324,0.025746103374253267,25
6,19.279407501220703,0.6211899340808056,0.7010692596435547,0.05812370365285619,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.6458333333333334,0.7291666666666666,0.6666666666666666,0.625,0.8125,0.6958333333333333,0.06795627679291703,8,0.7291666666666667,0.7760416666666666,0.7547826086956522,0.6991304347826087,0.7669565217391304,0.745215579710145,0.027913625467994734,8
7,40.48429484367371,1.3176720461465814,3.8390810966491697,0.346944728920055,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.625,0.7708333333333334,0.6666666666666666,0.5833333333333334,0.7916666666666666,0.6875,0.08122328620674137,15,0.7170138888888888,0.7743055555555555,0.7582608695652174,0.6991304347826087,0.7460869565217392,0.7389595410628019,0.027351970422701544,22
8,99.06769480705262,3.5506866806134836,10.338564586639404,0.8619198536202954,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",0.625,0.75,0.6666666666666666,0.5833333333333334,0.7916666666666666,0.6833333333333333,0.07728015412913085,20,0.7170138888888888,0.7743055555555555,0.7547826086956522,0.6991304347826087,0.7530434782608696,0.7396551932367149,0.027435805778277273,18
9,5.908547449111938,0.7031904156017303,0.7320692062377929,0.04214259540317955,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.6875,0.7083333333333334,0.6875,0.6458333333333334,0.7083333333333334,0.6875000000000001,0.022821773229381923,14,0.7291666666666666,0.8333333333333333,0.7165217391304348,0.7321739130434781,0.6991304347826086,0.7420652173913043,0.04709552917087669,14
10,30.17721905708313,1.4995122024732235,3.9192551136016847,0.22582511484669165,32,0.01,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.6458333333333334,0.7708333333333334,0.6666666666666666,0.6666666666666666,0.7291666666666666,0.6958333333333333,0.04677071733467428,8,0.7239583333333334,0.826388888888889,0.7721739130434783,0.7565217391304349,0.7739130434782608,0.7705911835748792,0.033164727325046064,3
