,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,42.00073609352112,0.1424030582620948,24.73796639442444,0.035670711492457825,0.1,1,"{'C': 0.1, 'repeats': 1}",0.8958333333333334,0.9375,0.9166666666666666,0.875,0.9791666666666666,0.9208333333333334,0.03584302194601093,10,0.9704861111111112,0.9652777777777778,0.9635416666666666,0.9565217391304348,0.9704347826086956,0.9652524154589373,0.005165278565286179,12
1,58.77152285575867,0.0808855743000455,36.1682210445404,0.14795961424062873,0.1,5,"{'C': 0.1, 'repeats': 5}",0.875,0.9375,0.8958333333333334,0.9166666666666666,0.9583333333333334,0.9166666666666666,0.029462782549439483,11,0.9704861111111112,0.9947916666666667,0.9930555555555556,0.9965217391304348,0.9843478260869566,0.987840579710145,0.009635901826533694,11
2,78.92408623695374,0.1566829030158701,50.54692721366882,0.06442853109822462,0.1,10,"{'C': 0.1, 'repeats': 10}",0.5,0.625,0.5625,0.5625,0.7708333333333334,0.6041666666666667,0.09223309842157774,12,0.9878472222222222,0.9965277777777779,0.9756944444444444,0.9895652173913043,0.9947826086956522,0.9888834541062803,0.007331088088657388,10
3,41.88810343742371,0.1305329775250791,24.817102193832397,0.12149566001527731,1.0,1,"{'C': 1.0, 'repeats': 1}",0.9583333333333334,0.9583333333333334,0.9375,0.9583333333333334,0.9791666666666666,0.9583333333333334,0.013176156917368235,6,0.9965277777777777,0.9965277777777778,0.9947916666666666,0.9965217391304348,0.9982608695652174,0.9965259661835748,0.001097060526106767,6
4,58.52431640625,0.5022703002997948,36.27959780693054,0.17395476263774245,1.0,5,"{'C': 1.0, 'repeats': 5}",0.9375,0.9583333333333334,0.9583333333333334,1.0,0.9791666666666666,0.9666666666666668,0.02124591463996993,5,0.9965277777777777,1.0,0.9947916666666666,1.0,0.9965217391304348,0.9975682367149759,0.0020839385104362584,5
5,77.90376200675965,0.14408285476041213,50.41861519813538,0.11560860702024434,1.0,10,"{'C': 1.0, 'repeats': 10}",0.9375,0.9583333333333334,0.9166666666666666,0.9791666666666666,0.9583333333333334,0.95,0.021245914639969943,9,0.9930555555555555,1.0,0.982638888888889,0.9965217391304348,0.9982608695652174,0.9940954106280193,0.006171474422562573,9
6,38.67935638427734,0.1094061702012546,24.19659843444824,0.17624384974510912,10.0,1,"{'C': 10.0, 'repeats': 1}",0.9583333333333334,1.0,0.9791666666666666,1.0,1.0,0.9875,0.016666666666666656,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7,57.64229407310486,0.0814460929996028,36.18338871002197,0.07536497488271031,10.0,5,"{'C': 10.0, 'repeats': 5}",0.9583333333333334,0.9583333333333334,0.9583333333333334,1.0,0.9791666666666666,0.9708333333333334,0.016666666666666646,3,0.9965277777777777,1.0,0.9965277777777777,1.0,1.0,0.9986111111111111,0.0017010345435994776,3
8,77.5983350276947,0.511235070827099,47.4589780330658,1.1072536446027226,10.0,10,"{'C': 10.0, 'repeats': 10}",0.9375,0.9583333333333334,0.9375,1.0,0.9583333333333334,0.9583333333333334,0.02282177322938192,6,0.9947916666666666,1.0,0.984375,1.0,0.9982608695652174,0.9954855072463769,0.005871775058152638,7
9,39.59615168571472,0.16189703545994988,23.990548133850098,0.08173409653994772,100.0,1,"{'C': 100.0, 'repeats': 1}",0.9583333333333334,1.0,0.9791666666666666,1.0,1.0,0.9875,0.016666666666666656,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
10,54.384985542297365,3.4062871186148893,30.969971656799316,0.8637344497529184,100.0,5,"{'C': 100.0, 'repeats': 5}",0.9583333333333334,0.9583333333333334,0.9583333333333334,1.0,0.9791666666666666,0.9708333333333334,0.016666666666666646,3,0.9965277777777777,1.0,0.9965277777777777,1.0,1.0,0.9986111111111111,0.0017010345435994776,3
11,70.62249803543091,0.11912259783190081,43.59068222045899,0.24779936000345182,100.0,10,"{'C': 100.0, 'repeats': 10}",0.9375,0.9583333333333334,0.9375,1.0,0.9583333333333334,0.9583333333333334,0.02282177322938192,6,0.9947916666666666,1.0,0.984375,1.0,0.9982608695652174,0.9954855072463769,0.005871775058152638,7
