,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,13.936092090606689,2.5835326027403385,0.3591519832611084,0.016272516373406685,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",1.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.9916666666666666,0.010206207261596593,8
1,19.742116260528565,2.456089257011748,0.6564461708068847,0.012419107517145636,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",1.0,0.9791666666666666,1.0,1.0,0.9791666666666666,0.9916666666666666,0.010206207261596593,8
2,23.344075870513915,2.4435718678753435,1.4088661193847656,0.025230180583266173,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",0.9583333333333334,1.0,1.0,1.0,1.0,0.9916666666666668,0.016666666666666653,7
3,25.798230504989625,4.007496602316729,0.45151348114013673,0.049008234165467554,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.9791666666666666,1.0,0.9791666666666666,0.9583333333333334,0.8958333333333334,0.9625,0.035843021946010925,17
4,27.45023465156555,2.05945468875379,0.7477742195129394,0.03511096269140991,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.9166666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.8958333333333334,0.95,0.03632415786283893,18
5,32.33543882369995,4.512710960718313,1.541749858856201,0.12811752135951013,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.9166666666666666,0.9791666666666666,1.0,1.0,0.9583333333333334,0.9708333333333332,0.031180478223116186,15
6,37.439330101013184,7.136736434001329,0.414707612991333,0.05662802075291853,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.9791666666666666,1.0,0.9791666666666666,0.9583333333333334,0.9375,0.9708333333333332,0.02124591463996993,15
7,47.30859403610229,6.410303078393469,0.8093616008758545,0.04939746034594764,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.9583333333333334,0.9791666666666666,1.0,1.0,0.9375,0.975,0.024295632895188747,14
8,52.51342749595642,6.509702730903041,1.5425927639007568,0.06875462754604984,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",0.9583333333333334,0.9791666666666666,1.0,1.0,0.9791666666666666,0.9833333333333334,0.015590239111558081,11
9,11.786212015151978,1.2241339837183942,0.3880480766296387,0.2461823474390219,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",1.0,1.0,,1.0,1.0,,,19
10,16.10206937789917,3.3561526384959786,0.5123696327209473,0.4204228792860832,32,0.01,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",1.0,,,1.0,1.0,,,19
11,18.843497371673585,1.69698501344714,1.034749174118042,0.8558162324035039,32,0.01,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",1.0,,,1.0,1.0,,,19
