,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,30.414872455596925,0.3593310117088401,0.3815473556518555,0.027828911733408877,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.9791666666666666,1.0,1.0,1.0,0.9791666666666666,0.9916666666666666,0.010206207261596593,2
1,38.22673940658569,0.4060010600362415,1.918046760559082,0.04230852897834872,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.9791666666666666,1.0,1.0,1.0,0.9583333333333334,0.9875,0.01666666666666666,5
2,71.32488136291504,1.0424762915932755,5.418697261810303,0.10277294627389955,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",1.0,1.0,1.0,1.0,0.9583333333333334,0.9916666666666666,0.016666666666666653,2
3,32.99141316413879,2.8513857180927276,0.39625244140625,0.01305233142587203,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.9791666666666666,1.0,1.0,0.9791666666666666,0.9583333333333334,0.9833333333333332,0.015590239111558081,15
4,42.85699977874756,2.4640492205367215,1.9072064399719237,0.07549577129323184,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.9375,1.0,1.0,0.9791666666666666,0.9375,0.9708333333333332,0.02825970826302195,19
5,67.88736853599548,4.160908365355467,5.299770736694336,0.15256272581534047,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.9583333333333334,1.0,1.0,0.9583333333333334,0.9583333333333334,0.975,0.020412414523193135,17
6,34.08904666900635,4.13796588725589,0.4333616256713867,0.1029220333469515,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.9791666666666666,1.0,1.0,0.9583333333333334,0.9166666666666666,0.9708333333333334,0.031180478223116186,18
7,51.03215637207031,5.699519552423358,1.9218040466308595,0.09219172717541092,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.9791666666666666,1.0,1.0,0.9791666666666666,0.9375,0.9791666666666666,0.02282177322938192,16
8,81.12788567543029,5.430996855574319,5.104417514801026,0.1769203384531158,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",1.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.9833333333333334,0.02041241452319313,14
9,9.470941925048828,1.970649025473559,0.4300236701965332,0.07698151168175583,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",1.0,1.0,1.0,1.0,0.9791666666666666,0.9958333333333333,0.008333333333333349,1
10,15.177239418029785,0.21874416495617047,1.0698639392852782,0.8736280070914104,32,0.01,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",,1.0,1.0,,0.9791666666666666,,,20
11,44.760692310333255,0.5780093952453813,2.4156702041625975,2.9586437270475137,32,0.01,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",,1.0,1.0,,,,,20
12,19.293186140060424,2.3792395533555277,0.43257737159729004,0.027873108294483667,32,0.01,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",1.0,1.0,1.0,1.0,0.9583333333333334,0.9916666666666666,0.016666666666666653,2
13,26.247383499145506,0.6011870657902085,1.7729837417602539,0.02570434280523572,32,0.01,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",1.0,1.0,1.0,1.0,0.9375,0.9875,0.025,5
14,49.32282590866089,1.2997357213661043,4.867416143417358,0.10925199807572937,32,0.01,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",1.0,1.0,1.0,1.0,0.9375,0.9875,0.025,5
15,26.47945852279663,2.1445193954063124,0.4080324172973633,0.07655344291125157,32,0.01,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",1.0,1.0,1.0,0.9375,1.0,0.9875,0.024999999999999998,5
16,37.95704102516174,2.7834264327617944,1.7333319187164307,0.03016197362226688,32,0.01,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",1.0,1.0,1.0,0.9375,1.0,0.9875,0.024999999999999998,5
17,67.00213971138001,3.3437194640484065,5.040676641464233,0.11208980372720688,32,0.01,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",1.0,1.0,1.0,0.9375,1.0,0.9875,0.024999999999999998,5
18,3.4535083293914797,0.7533466762380585,0.0,0.0,32,0.1,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",,,,,,,,20
19,11.280754804611206,0.15013365087178648,0.0,0.0,32,0.1,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",,,,,,,,20
20,34.37640833854675,0.7364652579031661,0.0,0.0,32,0.1,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",,,,,,,,20
21,8.404566431045533,0.9144168087176008,0.17143759727478028,0.21116896410554503,32,0.1,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",,1.0,1.0,,,,,20
22,17.474296188354494,0.7067832523100417,0.7359619617462159,0.9014169736833636,32,0.1,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",,1.0,1.0,,,,,20
23,39.227296590805054,0.7109334753566183,1.9802525520324707,2.4253243015376915,32,0.1,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",,1.0,1.0,,,,,20
24,14.564139938354492,1.6541657843482025,0.3731563091278076,0.008646767430631561,32,0.1,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",1.0,1.0,1.0,1.0,0.9375,0.9875,0.025,5
25,24.344293642044068,1.9533116820699803,1.7666319847106933,0.017174682953677627,32,0.1,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",1.0,1.0,1.0,1.0,0.9375,0.9875,0.025,5
