,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,19.36009783744812,0.8036165844685932,0.3390664577484131,0.0073952818193443745,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.9791666666666666,1.0,0.9791666666666666,1.0,0.9791666666666666,0.9875,0.010206207261596593,16
1,20.770942640304565,1.0231577549831667,0.28917779922485354,0.006131214075914016,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.9791666666666666,1.0,0.9791666666666666,1.0,0.9791666666666666,0.9875,0.010206207261596593,16
2,19.900382614135744,1.0008871904711625,0.5591720104217529,0.018785909287183992,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",0.9791666666666666,1.0,0.9791666666666666,1.0,1.0,0.9916666666666666,0.010206207261596593,12
3,22.891999578475954,3.4557917661096798,0.3396642208099365,0.03989712279000087,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.9791666666666666,0.9375,0.8541666666666666,0.9375,0.9791666666666666,0.9375,0.045643546458763846,23
4,24.663039684295654,3.33490015334676,0.38047256469726565,0.024848514221447165,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.9791666666666666,0.9375,0.8541666666666666,0.9375,0.9791666666666666,0.9375,0.045643546458763846,23
5,25.728499174118042,2.491966053067011,0.6054245471954346,0.021163655100394033,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.9791666666666666,0.9791666666666666,0.9791666666666666,1.0,0.9791666666666666,0.9833333333333334,0.008333333333333349,20
6,35.4051842212677,6.660663769590487,0.34308085441589353,0.02944827591957357,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.9791666666666666,0.9791666666666666,0.9375,0.9791666666666666,0.9791666666666666,0.9708333333333332,0.016666666666666653,21
7,35.44677762985229,6.773886481620481,0.3353280544281006,0.008141737914895298,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.9791666666666666,0.9791666666666666,0.9375,0.9791666666666666,0.9791666666666666,0.9708333333333332,0.016666666666666653,21
8,38.259574270248415,6.761956639524812,0.6479400157928467,0.01815733796761217,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",0.9791666666666666,1.0,1.0,1.0,1.0,0.9958333333333332,0.008333333333333349,10
9,9.912012243270874,0.7280383680303357,0.3515782356262207,0.017697713043673922,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
10,10.647008991241455,0.4233911075375516,0.385814905166626,0.015141172029463077,32,0.01,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
11,12.762586212158203,1.1109971001344885,0.7025527954101562,0.018514947571354134,32,0.01,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
12,13.027909564971925,2.2622541711180855,0.36018738746643064,0.018932014862206734,32,0.01,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.9791666666666666,0.9791666666666666,0.9791666666666666,1.0,1.0,0.9875,0.010206207261596593,16
13,12.903685331344604,2.2859925859044687,0.3556157112121582,0.009941585205617401,32,0.01,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.9791666666666666,0.9791666666666666,0.9791666666666666,1.0,1.0,0.9875,0.010206207261596593,16
14,15.06737813949585,2.4164906118846012,0.6847472190856934,0.02645499698437433,32,0.01,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.9791666666666666,1.0,0.9791666666666666,1.0,1.0,0.9916666666666666,0.010206207261596593,12
