,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,27.180585050582884,1.134359362521523,0.36789684295654296,0.01597059601619463,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.9791666666666666,0.9583333333333334,1.0,0.9583333333333334,1.0,0.9791666666666667,0.01863389981249823,4
1,36.659984827041626,1.368332812381915,2.0105918407440186,0.06286449431884768,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,1.0,0.9791666666666667,0.01863389981249823,4
2,62.87504844665527,1.2740382227267635,4.897524833679199,0.05873296078668625,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,1.0,0.9791666666666667,0.01863389981249823,4
3,30.694014883041383,4.003788867769064,0.4046356201171875,0.015914842865095567,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.9583333333333334,0.9583333333333334,0.9375,0.9583333333333334,1.0,0.9625,0.020412414523193145,18
4,43.52390303611755,4.5451130645484845,2.082980728149414,0.05423108091350162,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.9791666666666666,0.9791666666666666,0.9791666666666666,1.0,0.9791666666666666,0.9833333333333334,0.008333333333333349,2
5,70.58969640731812,6.711516725689039,5.053482341766357,0.05185645478168975,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.9583333333333334,0.9791666666666666,0.9583333333333334,1.0,0.9791666666666666,0.975,0.01559023911155807,16
6,35.904562425613406,1.6560913418651761,0.47685532569885253,0.04863954867018982,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.8958333333333334,0.9791666666666666,1.0,0.9375,1.0,0.9625,0.040397332145136064,18
7,50.2271324634552,1.203188014707032,2.128630018234253,0.09302247767640047,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.9791666666666666,0.9791666666666666,1.0,1.0,0.9791666666666666,0.9875,0.010206207261596593,1
8,77.96384749412536,1.2463991484981658,5.104395484924316,0.11816337684588159,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",0.9375,0.9791666666666666,0.9791666666666666,1.0,0.9791666666666666,0.975,0.020412414523193145,16
9,11.471263360977172,2.563670855691048,0.46418118476867676,0.05847577465054631,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.9583333333333334,0.9791666666666666,1.0,0.9791666666666666,1.0,0.9833333333333332,0.015590239111558081,3
10,18.179191541671752,0.4312115258465489,0.43288383483886717,0.8657676696777343,32,0.01,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.9583333333333334,,,,,,,20
11,41.883370876312256,0.6249835133923761,1.0712111949920655,2.1424223899841315,32,0.01,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",0.9583333333333334,,,,,,,20
12,15.825308418273925,1.52742845355112,0.4290268898010254,0.015039711391052549,32,0.01,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,1.0,0.9791666666666667,0.01863389981249823,4
13,27.318887662887573,2.3690382587671266,2.2188188552856447,0.11327964353960214,32,0.01,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,1.0,0.9791666666666667,0.01863389981249823,4
14,55.716381549835205,2.593039369515827,5.829490423202515,0.40485809336118567,32,0.01,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,1.0,0.9791666666666667,0.01863389981249823,4
15,28.89969434738159,3.9548535946902956,0.5161820411682129,0.12924190176151895,32,0.01,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.9583333333333334,0.9791666666666666,0.9791666666666666,1.0,0.9791666666666666,0.9791666666666666,0.013176156917368235,13
16,42.77662816047668,4.707523844873372,2.2149327754974366,0.13552884913753097,32,0.01,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.9583333333333334,0.9791666666666666,0.9791666666666666,1.0,0.9791666666666666,0.9791666666666666,0.013176156917368235,13
17,66.48370389938354,5.195597178828594,5.219154214859008,0.08692039884611376,32,0.01,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",0.9583333333333334,0.9791666666666666,0.9791666666666666,1.0,0.9791666666666666,0.9791666666666666,0.013176156917368235,13
18,4.684122848510742,1.7636510455351104,0.0,0.0,32,0.1,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",,,,,,,,20
19,12.246604394912719,0.01932864672177386,0.0,0.0,32,0.1,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",,,,,,,,20
20,34.15592994689941,0.3666836552101012,0.0,0.0,32,0.1,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",,,,,,,,20
