,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,19.293754148483277,2.5366841781993594,0.37976675033569335,0.019674502456654912,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.9791666666666666,1.0,1.0,1.0,1.0,0.9958333333333332,0.008333333333333349,4
1,28.668479108810423,2.474199046998888,2.158005714416504,0.12256574546329527,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.9791666666666666,1.0,1.0,1.0,1.0,0.9958333333333332,0.008333333333333349,4
2,56.80930829048157,1.603680385315003,3.424254322052002,0.07700191550596644,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3,27.345969247817994,2.0714822622255693,0.4042060375213623,0.04624286138669991,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.9791666666666666,1.0,0.9791666666666666,0.9791666666666666,1.0,0.9875,0.010206207261596593,13
4,38.234308290481565,4.124199971442735,1.5696935176849365,0.07816550371109349,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.9583333333333334,1.0,0.9791666666666666,1.0,1.0,0.9875,0.016666666666666656,13
5,55.88505344390869,3.0172324700110544,3.598501443862915,0.14546864763051773,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.9583333333333334,1.0,0.9791666666666666,1.0,1.0,0.9875,0.016666666666666656,13
6,31.626721334457397,3.0771782927640046,0.4182456016540527,0.043094260219437325,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.9791666666666666,1.0,1.0,0.9791666666666666,1.0,0.9916666666666666,0.010206207261596593,12
7,38.403498315811156,1.5475772874629314,1.5147700309753418,0.059704776597036206,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8,56.43536829948425,1.949172034221972,3.4313737392425536,0.059137361972911105,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
9,8.653752374649049,1.045146032321497,0.0,0.0,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",,,,,,,,19
