,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.002237367630004883,0.00016986833699167905,0.00129852294921875,0.00015194561012027847,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.5,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5083333333333334,0.010206207261596593,13
1,0.002118492126464844,0.0001521614642901551,0.0011952877044677734,7.405737011119641e-05,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.5,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5083333333333334,0.010206207261596593,13
2,0.002021121978759766,0.00028920841523813587,0.001102304458618164,5.0448515006803834e-05,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.8333333333333334,0.8125,0.8541666666666666,0.7291666666666666,0.7916666666666666,0.8041666666666666,0.042898458920779176,9
3,0.001954936981201172,0.0002235494577968168,0.0011902332305908203,0.0001267956897460914,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.5,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5083333333333334,0.010206207261596593,13
4,0.002126264572143555,0.0002669569071969524,0.0011530876159667968,8.368955365697483e-05,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.5,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5083333333333334,0.010206207261596593,13
5,0.0014708518981933593,0.0003105621558937077,0.0008928298950195313,0.00016756131015154913,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.8541666666666666,0.7916666666666666,0.8541666666666666,0.7708333333333334,0.7916666666666666,0.8125,0.0348608344389198,8
6,0.0016712665557861329,0.00017030440539862084,0.0009568214416503906,4.574292670144052e-05,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.875,0.8333333333333334,0.875,0.7916666666666666,0.8125,0.8375,0.03333333333333334,6
7,0.002170419692993164,0.00011085880428258706,0.0010789871215820313,3.833207283554831e-05,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.8541666666666666,0.7916666666666666,0.8333333333333334,0.75,0.75,0.7958333333333333,0.04249182927993987,12
8,0.0017247676849365234,8.119031673681531e-05,0.0010685920715332031,2.9652600902897584e-05,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.8541666666666666,0.7916666666666666,0.8541666666666666,0.7708333333333334,0.8333333333333334,0.8208333333333334,0.03385016001931648,7
9,0.001617765426635742,0.00012083119450173631,0.0009216785430908204,5.893857731796793e-05,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.8958333333333334,0.875,0.8958333333333334,0.8125,0.8541666666666666,0.8666666666666668,0.031180478223116197,5
10,0.0016393661499023438,0.00022967157611467534,0.0008162021636962891,0.00010504946617546371,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.8958333333333334,0.8958333333333334,0.9791666666666666,0.8541666666666666,0.8125,0.8875,0.055277079839256664,1
11,0.002285289764404297,0.00019122004788031611,0.0011028289794921876,5.819613400289195e-05,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.7708333333333334,0.8125,0.875,0.7916666666666666,0.75,0.8,0.04289845892077916,10
12,0.0016050338745117188,0.00010434325852774886,0.0008939266204833985,7.037227982884461e-05,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.875,0.875,0.9166666666666666,0.8333333333333334,0.8541666666666666,0.8708333333333333,0.027638539919628315,4
13,0.0015940189361572266,9.454604716197658e-05,0.0009388446807861329,7.985554745326313e-05,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.8333333333333334,0.8541666666666666,0.9583333333333334,0.875,0.875,0.8791666666666668,0.042491829279939886,2
14,0.0020381927490234373,0.0003042173011543702,0.0009026527404785156,0.00014612277732444683,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.8333333333333334,0.8958333333333334,0.9791666666666666,0.8541666666666666,0.8125,0.875,0.05892556509887895,3
15,0.0022870540618896485,0.00010317103346992531,0.0009183406829833985,5.860916446544944e-05,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.7708333333333334,0.8125,0.875,0.7916666666666666,0.75,0.8,0.04289845892077916,10
