,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.001736021041870117,0.0002884625432825943,0.000986003875732422,5.477022256583071e-05,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.5208333333333334,0.5208333333333334,0.5,0.5,0.5,0.5083333333333334,0.010206207261596593,14
1,0.0018573284149169921,4.547121740826881e-05,0.0010921955108642578,6.087419773821388e-05,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.5208333333333334,0.5208333333333334,0.5,0.5,0.5,0.5083333333333334,0.010206207261596593,14
2,0.0013983726501464843,0.00031686345462883855,0.0007802009582519531,0.0001347432972426737,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.7083333333333334,0.7916666666666666,0.6666666666666666,0.7083333333333334,0.7708333333333334,0.7291666666666667,0.045643546458763846,13
3,0.0017319202423095703,0.00020153653222145957,0.0009772777557373047,0.00010305696515418593,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.7708333333333334,0.7916666666666666,0.6666666666666666,0.6875,0.7708333333333334,0.7375,0.050346024889977394,12
4,0.0016820907592773437,0.0001779806046983053,0.0008756637573242188,0.0001515933047591127,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.5208333333333334,0.5208333333333334,0.5,0.5,0.5,0.5083333333333334,0.010206207261596593,14
5,0.0022568702697753906,0.0015509878480565943,0.0009918212890625,7.541100887233332e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.75,0.7916666666666666,0.7291666666666666,0.7291666666666666,0.7708333333333334,0.7541666666666667,0.02429563289518876,10
6,0.0015386581420898438,2.1883449003105465e-05,0.001171112060546875,0.00044590447248394396,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.8541666666666666,0.8333333333333334,0.75,0.75,0.7916666666666666,0.7958333333333333,0.04249182927993987,6
7,0.0019001007080078126,0.00015001607711008974,0.0010931968688964843,5.7574290788195736e-05,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.7708333333333334,0.7916666666666666,0.6875,0.75,0.7708333333333334,0.7541666666666667,0.035843021946010946,10
8,0.0017171382904052734,0.00012468415479344977,0.0010895252227783204,0.00014654683790520288,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.75,0.7916666666666666,0.7291666666666666,0.7708333333333334,0.75,0.7583333333333333,0.02124591463996994,9
9,0.0014575958251953126,0.00021906713828452422,0.0009908199310302735,7.538302331246012e-05,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.875,0.8333333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.8041666666666668,0.042898458920779155,5
10,0.001698446273803711,0.00015223323315774622,0.000909423828125,2.2485084161918387e-05,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.875,0.8333333333333334,0.8125,0.75,0.8541666666666666,0.825,0.04289845892077916,2
11,0.0019920825958251952,0.00020977451311709688,0.0010040760040283202,4.089183768183572e-05,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.7916666666666666,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7083333333333334,0.7625000000000001,0.02825970826302194,8
12,0.0014964580535888673,0.0002862529993503643,0.0008643150329589843,0.00014577266781137387,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.875,0.8333333333333334,0.7916666666666666,0.7708333333333334,0.7708333333333334,0.8083333333333333,0.04039733214513607,4
13,0.001831388473510742,0.0002292922234982364,0.000933837890625,0.00011757071646618766,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.0,1
14,0.0022742748260498047,0.0002776133076314654,0.0008122444152832032,0.00018425190176158345,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.7916666666666666,0.8333333333333334,0.8541666666666666,0.75,0.8333333333333334,0.8125,0.037267799624996496,3
15,0.002103424072265625,0.00020992463314004,0.0007405281066894531,8.71721709887142e-05,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.7916666666666666,0.8125,0.8125,0.8333333333333334,0.7291666666666666,0.7958333333333333,0.03584302194601097,6
