,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,143.25971446037292,0.6894537468826616,77.25616679191589,0.834170613003038,0.1,1,"{'C': 0.1, 'repeats': 1}",0.6041666666666666,0.7708333333333334,0.75,0.7083333333333334,0.6458333333333334,0.6958333333333334,0.06263873490988714,1,0.7430555555555557,0.8541666666666666,0.7669565217391303,0.7704347826086957,0.7060869565217391,0.7681400966183576,0.0487587193920176,2
1,182.75389051437378,5.232018123316166,101.98683314323425,2.731744082731789,0.1,5,"{'C': 0.1, 'repeats': 5}",0.5208333333333334,0.5,0.5208333333333334,0.5625,0.6041666666666666,0.5416666666666667,0.037267799624996475,11,0.6944444444444444,0.16666666666666666,0.2730434782608696,0.23130434782608697,0.6869565217391305,0.4104830917874397,0.23130617202514192,11
2,227.55836143493653,0.9465446781840458,130.09459309577943,0.5787217276026679,0.1,10,"{'C': 0.1, 'repeats': 10}",0.5,0.5,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5125000000000001,0.010206207261596593,12,0.44791666666666663,0.27170138888888884,0.24434782608695654,0.28086956521739126,0.3930434782608696,0.32757578502415463,0.07873786752662779,12
3,142.1190637588501,0.536260106105473,78.51155767440795,1.2748121729896393,1.0,1,"{'C': 1.0, 'repeats': 1}",0.6041666666666666,0.7708333333333334,0.75,0.6875,0.6458333333333334,0.6916666666666667,0.06236095644623237,2,0.71875,0.8055555555555555,0.8017391304347825,0.8034782608695652,0.7460869565217392,0.7751219806763284,0.035943251384984,1
4,180.65113005638122,1.9851547999019024,101.07926802635193,0.6190439080472756,1.0,5,"{'C': 1.0, 'repeats': 5}",0.6666666666666666,0.7083333333333334,0.7083333333333334,0.6875,0.6875,0.6916666666666667,0.015590239111558117,2,0.6666666666666667,0.779513888888889,0.782608695652174,0.751304347826087,0.7269565217391304,0.7414100241545893,0.04252671137629413,5
5,230.8620780467987,8.219028433863937,131.3949565410614,4.123990023711034,1.0,10,"{'C': 1.0, 'repeats': 10}",0.625,0.625,0.6875,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.03952847075210473,10,0.6527777777777778,0.7213541666666666,0.7156521739130435,0.7095652173913044,0.6947826086956521,0.6988263888888889,0.02466883456672346,10
6,142.98411798477173,0.9277338879889584,78.0156304359436,0.5258456556880009,10.0,1,"{'C': 10.0, 'repeats': 1}",0.6666666666666666,0.7291666666666666,0.7083333333333334,0.6666666666666666,0.625,0.6791666666666666,0.03632415786283895,7,0.6623263888888888,0.7829861111111112,0.8139130434782609,0.7547826086956522,0.7373913043478261,0.7502798913043478,0.051070703136778174,3
7,179.43965373039245,0.6347597920875863,99.62737488746643,1.1434170459297346,10.0,5,"{'C': 10.0, 'repeats': 5}",0.625,0.7708333333333334,0.6458333333333334,0.625,0.6875,0.6708333333333334,0.05496210815947051,8,0.6423611111111112,0.7907986111111112,0.7504347826086957,0.6991304347826087,0.7965217391304349,0.7358493357487923,0.058312304857759976,7
8,224.8288948059082,0.9393382942884267,126.21215147972107,1.486550454680365,10.0,10,"{'C': 10.0, 'repeats': 10}",0.7083333333333334,0.6875,0.6666666666666666,0.6875,0.7083333333333334,0.6916666666666667,0.015590239111558117,2,0.7309027777777777,0.7578125,0.6799999999999999,0.7652173913043478,0.7617391304347826,0.7391343599033815,0.03195247896731402,6
9,141.34026989936828,2.1820204343314558,77.58525910377503,1.9040224632251352,100.0,1,"{'C': 100.0, 'repeats': 1}",0.625,0.6458333333333334,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.6708333333333334,0.03333333333333335,8,0.6440972222222223,0.7152777777777778,0.7965217391304348,0.7339130434782608,0.7469565217391304,0.7273532608695652,0.049576168130798196,9
10,177.21324195861817,2.651413651552736,94.9507872581482,2.3633554155690026,100.0,5,"{'C': 100.0, 'repeats': 5}",0.6875,0.7291666666666666,0.5833333333333334,0.75,0.7083333333333334,0.6916666666666667,0.05803495115493382,2,0.6371527777777777,0.734375,0.6747826086956523,0.7860869565217391,0.8243478260869564,0.7313490338164252,0.06888667087304615,8
11,216.91192173957825,4.3593256149739705,120.31330132484436,2.1876242340115306,100.0,10,"{'C': 100.0, 'repeats': 10}",0.7291666666666666,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.6458333333333334,0.6916666666666667,0.03061862178478972,2,0.7413194444444444,0.779513888888889,0.6834782608695652,0.7860869565217392,0.7347826086956522,0.745036231884058,0.03682989524449863,4
