,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_layers,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,16.388233518600465,2.0602159843769057,0.6425786018371582,0.011760701106187677,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'repeats': 1}",0.6715707485936824,0.642146257031588,0.6363636363636364,0.6506493506493507,0.6411255411255411,0.6483711067527597,0.012480705887525924,22,0.8006171957811172,0.773398051828929,0.7378087320840583,0.7903744514606647,0.7713787374415342,0.7747154337192607,0.02140597943201504,9
1,8.262535762786865,0.6286875286158348,0.9239573955535889,0.02383745175388044,32,0.001,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'repeats': 5}",0.6585893552574643,0.680657723929035,0.6718614718614718,0.6363636363636364,0.651082251082251,0.6597108876987717,0.01553841686488798,21,0.7665909893926524,0.7571913616446677,0.7143818134755573,0.735812470278047,0.7419509941428941,0.7431855257867637,0.018052806006303868,18
2,5.949795913696289,1.015748544555572,1.3602654457092285,0.11471092762957513,32,0.001,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'repeats': 10}",0.45607961921246215,0.45564690610125486,0.4588744588744589,0.4406926406926407,0.4510822510822511,0.4524751751926135,0.006399548142018538,36,0.38128190285744357,0.4528490272677788,0.4522492370111303,0.4338532292337605,0.4499790817647165,0.43404249562696595,0.027286853292645,36
3,11.039537906646729,0.40181394360267597,1.687614870071411,0.15260907147940292,32,0.001,5,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'repeats': 1}",0.7550843790566855,0.7269580268282129,0.7138528138528139,0.7341991341991342,0.7177489177489178,0.7295686543371529,0.014601388583624966,2,0.808321242510581,0.7804164899839707,0.7702816587709107,0.8074303377617789,0.7896641344064338,0.791222772686735,0.014918298744529598,1
4,13.02014651298523,1.131620616179202,1.9539395809173583,0.029665254008495737,32,0.001,5,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'repeats': 5}",0.7369104283859801,0.7157074859368239,0.6818181818181818,0.6874458874458874,0.7017316017316018,0.7047227170636949,0.019943757192406927,13,0.7760060441584411,0.7657480670161223,0.7368501050426491,0.7526539070447801,0.7567841298315104,0.7576084506187006,0.013121438343348826,16
5,12.739714288711548,0.8850834942673639,2.4755353927612305,0.12875532758124034,32,0.001,5,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'repeats': 10}",0.6088273474686283,0.569883167459974,0.5813852813852813,0.5532467532467532,0.5658008658008657,0.5758286830723005,0.01879168681372133,29,0.6508220506536563,0.5851385041967779,0.612078098758149,0.5897181606400077,0.6055317445507244,0.6086577117598629,0.023285883764969678,30
6,14.586345767974853,0.9405215671330518,3.014711332321167,0.05336510220107316,32,0.001,10,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'repeats': 1}",0.7546516659454782,0.7256598874945911,0.7151515151515152,0.7238095238095238,0.7238095238095238,0.7286164232421265,0.013521030141581689,3,0.8056028747340646,0.7702651293016597,0.7662552747060913,0.8075063356669455,0.783195283013189,0.78656497948439,0.017265607042738825,2
7,13.382804918289185,0.426918922428952,3.592926263809204,0.18052790679135466,32,0.001,10,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'repeats': 5}",0.7364777152747728,0.7135439203807875,0.6926406926406926,0.7168831168831169,0.7090909090909091,0.7137272708540557,0.01409762628276387,9,0.7911465107013178,0.7718545217237014,0.750199400444249,0.7676051780909326,0.7601167508412442,0.7681844723602891,0.01363532904838939,10
8,17.138826084136962,1.3666893670118287,3.884654140472412,0.12242649215787008,32,0.001,10,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'repeats': 10}",0.6127217654694938,0.5638251839030722,0.5952380952380952,0.5632034632034632,0.5748917748917749,0.5819760565411799,0.01925217791596196,28,0.6589019778831914,0.5850558016582611,0.6160427815534273,0.5895925007374054,0.6155265977618993,0.613023931918837,0.026273257005664203,28
9,17.96610245704651,0.7343750668404826,4.673349666595459,0.17883703187541727,32,0.001,15,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 15, 'repeats': 1}",0.7533535266118564,0.707918649935093,0.7086580086580087,0.7380952380952381,0.7337662337662337,0.728358331413286,0.017633467260858158,4,0.7995910420159222,0.7641707040542288,0.7634380850333788,0.7956017529180186,0.7807618451388431,0.7807126858320783,0.015166595276622126,7
