,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_layers,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,12.721907567977905,0.7508802735861813,0.6291853904724121,0.006018814840805809,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'repeats': 1}",0.7472955430549546,0.7278234530506275,0.7034632034632035,0.732034632034632,0.7298701298701299,0.7280973922947094,0.014100579775241708,1,0.7745235714661594,0.7241915450939351,0.7200628450003913,0.7622642560030821,0.7419141238720707,0.7445912682871276,0.021134032392901295,16
1,11.950042057037354,1.1147674343335139,0.8015632629394531,0.004555249049391618,32,0.001,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'repeats': 5}",0.6408481176979662,0.6590220683686716,0.6316017316017316,0.641991341991342,0.6294372294372295,0.6405800978193882,0.010458912928495897,13,0.7380526383052302,0.7427943533714065,0.7034524117671845,0.7099588858857593,0.7164465486416691,0.72214096759425,0.015555290095243576,21
2,5.2415038585662845,1.339240670751637,1.0104671955108642,0.004035259232945041,32,0.001,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'repeats': 10}",0.5512765036780615,0.556901774123756,0.5619047619047619,0.5441558441558442,0.5653679653679654,0.5559213698460778,0.00756310407856577,31,0.5911239578713136,0.5648448049272669,0.5585672965212524,0.5499908200550195,0.5548697350758173,0.563879322890134,0.014460173571228665,33
3,6.726367616653443,0.7230588073407577,1.241368865966797,0.009464810339336362,32,0.001,5,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'repeats': 1}",0.6425789701427953,0.6343574210298571,0.6004329004329004,0.6116883116883117,0.6,0.6178115206587729,0.017572443030281146,17,0.7961637636162712,0.7701140092085517,0.7573597575290598,0.7960389289863534,0.7936273122926987,0.7826607543265869,0.015994583225167357,6
4,7.498091697692871,1.073920602454119,1.4166948318481445,0.028403866217157257,32,0.001,5,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'repeats': 5}",0.7070532237126785,0.6983989614885331,0.6688311688311688,0.677056277056277,0.6835497835497836,0.6869778829276882,0.013949578517214881,4,0.7661331669435654,0.7735672161122589,0.7328748878842785,0.7387425281267493,0.7358553601849231,0.749434631850355,0.016936147842050855,11
5,8.494048404693604,1.3004518425514182,1.6720251560211181,0.02621267615382131,32,0.001,5,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'repeats': 10}",0.6114236261358719,0.5759411510168758,0.5822510822510822,0.5662337662337662,0.5753246753246753,0.5822348601924543,0.015462087559079506,25,0.6172250997962727,0.5798688488107375,0.5852681446879722,0.5632558405518803,0.5851492568759293,0.5861534381445584,0.01749877893416651,29
6,9.064589309692384,1.6846562690006868,2.0185216903686523,0.05401184464435887,32,0.001,10,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'repeats': 1}",0.6135871916919082,0.6088273474686283,0.667965367965368,0.6012987012987013,0.6554112554112554,0.6294179727671722,0.02693263197957681,16,0.8029867464535675,0.7761791126468722,0.7311088771572871,0.7709844512800756,0.7331758696869187,0.7628870114449442,0.02735996709565832,9
7,10.236684846878052,1.2058786932507162,2.11529598236084,0.11731449840856717,32,0.001,10,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'repeats': 5}",0.6996971008221549,0.6979662483773258,0.6727272727272727,0.677056277056277,0.6696969696969697,0.6834287737360001,0.012803826889399208,8,0.7599273798873862,0.7738469010606976,0.7325701438091052,0.7378501170819212,0.6921046453531419,0.7392598374384505,0.0279061417391527,19
8,11.264173221588134,1.736483600663292,2.4226412773132324,0.05090491327285127,32,0.001,10,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'repeats': 10}",0.5819991345737776,0.5227174383383817,0.5757575757575758,0.5506493506493506,0.5493506493506494,0.556094829733947,0.021198320963230047,30,0.6176746528743582,0.5134256293663181,0.584349397735413,0.5779836326095724,0.5782823570486928,0.5743431339268709,0.03381555535859144,32
9,11.520573282241822,1.0089713119034773,2.7599777698516847,0.08798510368370387,32,0.001,15,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 15, 'repeats': 1}",0.6257031588057118,0.6257031588057118,0.6077922077922078,0.6064935064935065,0.5904761904761905,0.6112336444746658,0.01329599925519934,19,0.7918358755384489,0.7785857565177119,0.7683132377816437,0.7859906515052101,0.7978019298953184,0.7845054902476666,0.010295317839997554,4
10,11.37450942993164,0.22173240898514882,3.0568859577178955,0.08838062013898353,32,0.001,15,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 15, 'repeats': 5}",0.7066205106014712,0.6927736910428386,0.677056277056277,0.6779220779220779,0.680952380952381,0.6870649875150091,0.0112795285275098,3,0.7627885822539298,0.7749212822201571,0.7318876675716186,0.7382240869717018,0.7307604907207311,0.7477164219476277,0.017862989284602816,13
11,13.42653260231018,1.0064618560960552,3.4178265571594237,0.13434094807693317,32,0.001,15,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 15, 'repeats': 10}",0.5668541756815232,0.568152315015145,0.5753246753246753,0.538961038961039,0.5683982683982683,0.5635380946761301,0.012640125491370923,28,0.6216807872441193,0.581732663292403,0.5866767395243284,0.5812395032596329,0.5817278462344166,0.5906115079109802,0.015661228037842867,25
12,4.439578676223755,1.3162995474349024,0.4703674793243408,0.04768531465410568,32,0.01,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 1, 'repeats': 1}",0.6906101254868022,0.6919082648204241,0.6246753246753247,0.7333333333333333,0.7238095238095238,0.6928673144250816,0.03808170466760089,2,0.7886912592748512,0.7226442557824111,0.7525500683228691,0.7552408456384727,0.7315889431324982,0.7501430744302204,0.02288311281685678,10
13,4.483983421325684,1.0497580243787608,0.6238834381103515,0.10455458593652775,32,0.01,1,5,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 1, 'repeats': 5}",0.6983989614885331,0.6971008221549113,0.6761904761904762,0.6766233766233766,0.6822510822510822,0.686112943741676,0.009747829755078647,5,0.7607084595665345,0.7729642394223453,0.7299237613093912,0.7345603859790637,0.7366160916910963,0.7469545875936863,0.01682985892757978,14
14,4.364815378189087,1.100749702324785,0.8831610679626465,0.0807337540308762,32,0.01,1,10,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 1, 'repeats': 10}",0.5776720034617049,0.5759411510168758,0.5761904761904761,0.5411255411255411,0.5787878787878787,0.5699434101164953,0.01444592734853169,27,0.6171634553942611,0.583415284030591,0.5852327793261619,0.5784712231298496,0.5827135616380633,0.5893992607037853,0.014058012860435206,28
15,4.88948073387146,0.5757466115829877,1.083113670349121,0.10005030212692581,32,0.01,5,1,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 5, 'repeats': 1}",0.5707485936823886,0.5889225443530939,0.6056277056277056,0.641991341991342,0.5891774891774891,0.5992935349664038,0.02403301872140915,23,0.7951451274610775,0.7948834194943417,0.7687797595757361,0.7988327925693612,0.7926295576169464,0.7900541313434927,0.010821616081108008,2
