,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,485.34032220840453,29.55904284414789,32.0785635471344,3.0465690794258906,32,0.001,1,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'repeats': 1}",0.5352661185633925,0.5322371267849416,0.5316017316017316,0.5311688311688312,0.5311688311688312,0.5322885278575457,0.001539338749479567,36,0.6822163417806211,0.6144167065142534,0.6164280382608067,0.6508656236643932,0.6597573785688917,0.6447368177577932,0.026033018927231796,34
1,842.4435090065002,84.32049576060598,55.63903918266296,12.420384631710407,32,0.001,1,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'repeats': 5}",0.579402855906534,0.5707485936823886,0.564069264069264,0.5554112554112555,0.5731601731601732,0.5685584284459232,0.008204574830309709,31,0.6682899692529751,0.638213986051841,0.6279699379375523,0.6403071820277745,0.6692270185344593,0.6488016187609205,0.016823823040751012,33
2,524.1762454509735,281.1456510024114,72.94975571632385,12.273940515624426,32,0.001,1,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'repeats': 10}",0.6282994374729555,0.5646906101254868,0.5796536796536796,0.5774891774891775,0.5753246753246753,0.585091516013195,0.022207558309069036,29,0.6089173889836943,0.5535032795315729,0.5716727966627138,0.565659932700469,0.5675651475111815,0.5734637090779263,0.01873115846988968,35
3,1696.472228050232,331.30927796265104,49.812412643432616,0.6495477864537617,32,0.001,1,5,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5, 'repeats': 1}",0.7100822154911294,0.7178710514928602,0.6961038961038961,0.6043290043290044,0.6255411255411255,0.6707854585916032,0.04661721018269258,21,0.8052608234789995,0.8171116063238871,0.8162167490353532,0.8599042576885801,0.8889768424601049,0.8374940557973849,0.03181145632202198,17
4,1509.82565574646,142.33722277360067,67.91102690696717,2.245838957946783,32,0.001,1,5,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5, 'repeats': 5}",0.7516226741670272,0.7369104283859801,0.7108225108225108,0.7445887445887446,0.719047619047619,0.7325983954023764,0.015375942076049517,19,0.8329196141962547,0.8495264903749281,0.7814330345587306,0.8321401913040337,0.8001563600464715,0.8192351380960836,0.02475629257797845,20
5,2589.5332317352295,311.75641296526555,90.7690040588379,9.11063868268133,32,0.001,1,5,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5, 'repeats': 10}",0.5798355690177412,0.6668109043704025,0.6008658008658009,0.6554112554112554,0.5415584415584416,0.6088963942447283,0.046821244445891995,26,0.714847279752821,0.7100215928809654,0.7011483960679739,0.6931024000288941,0.729057686172294,0.7096354709805898,0.012246692283382335,25
6,2117.4675466537474,198.63725214022995,71.83177337646484,1.142655870344022,32,0.001,1,10,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10, 'repeats': 1}",0.8970142795326699,0.8191259195153613,0.829004329004329,0.8437229437229438,0.906060606060606,0.858985615567182,0.03572913678802863,6,0.9746679095781869,0.9622056917390689,0.9763270287678408,0.9705715042468532,0.9863820783395435,0.9740308425342986,0.007874421429809157,3
7,3570.3956258773806,805.262553729335,90.94324221611024,1.32043651106838,32,0.001,1,10,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10, 'repeats': 5}",0.8524448290783211,0.850713976633492,0.8177489177489178,0.8406926406926407,0.8753246753246753,0.8473850078956093,0.018656872499257883,7,0.9485321866472209,0.95499553406292,0.9533861957706038,0.9582003997038339,0.9620785502308531,0.9554385732830862,0.004556834265443998,9
8,2976.706829547882,743.7934068663209,111.92941770553588,2.3559802727643433,32,0.001,1,10,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10, 'repeats': 10}",0.7178710514928602,0.6988316745997404,0.6935064935064935,0.6848484848484848,0.712987012987013,0.7016089434869184,0.012232681752367438,20,0.8020274994173852,0.7803142395727135,0.7744923941898472,0.7589090613581503,0.8088366752346152,0.7849159739545423,0.018282181109617324,21
9,3333.64264960289,523.3485088000817,95.93091831207275,0.7376175324459269,32,0.001,1,15,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15, 'repeats': 1}",0.8810038944180009,0.8610990913024664,0.835930735930736,0.8761904761904762,0.8844155844155844,0.8677279564514528,0.017783963463192352,3,0.9776057915667451,0.9678723193099903,0.978238263214606,0.9821457594673827,0.9844753586198178,0.9780674984357084,0.005689936668006176,2
10,3799.743056201935,454.14048437658266,113.59409017562866,1.0763055355023428,32,0.001,1,15,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15, 'repeats': 5}",0.8887927304197317,0.8585028126352229,0.8727272727272727,0.8774891774891775,0.8961038961038961,0.8787231778750602,0.013037040005508406,1,0.9670721164327438,0.9550767329189184,0.9673088615062333,0.9624495103026071,0.9733254877410112,0.9650465417803028,0.006064711875496781,6
