,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_layers,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,8.837954425811768,0.43324501731743503,1.2264265537261962,0.08378555392515348,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'repeats': 1}",0.6490696668109044,0.6032020770229338,0.587012987012987,0.5874458874458874,0.5935064935064935,0.6040474223598412,0.023257735204987782,31,0.7764751430225304,0.7506668831969494,0.7204827146150743,0.770396031855914,0.7542385762356807,0.7544518697852297,0.019532106843896228,24
1,9.04238419532776,1.1463290836477387,1.8528752326965332,0.12054728089560104,32,0.001,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'repeats': 5}",0.5512765036780615,0.5936823885763739,0.5805194805194805,0.5818181818181818,0.5874458874458874,0.5789484884075969,0.014599558212202346,33,0.7315108140819871,0.7305536258296568,0.7042643101798065,0.7185331049884724,0.7325964797168363,0.7234916669593519,0.01087523962546278,29
2,8.179179382324218,2.238252029570153,2.5661122798919678,0.15905200669500494,32,0.001,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'repeats': 10}",0.5335352661185634,0.540891389009087,0.5411255411255411,0.5385281385281385,0.535064935064935,0.537829053969253,0.003059751954396868,36,0.5592703407732614,0.5920712324482659,0.5551707168784575,0.5731701811308488,0.619337779837831,0.5798040502137329,0.023604415229223002,36
3,19.838887691497803,0.908804675830952,3.008323574066162,0.08199158012875288,32,0.001,5,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'repeats': 1}",0.8974469926438771,0.8745131977498918,0.8965367965367965,0.8956709956709956,0.896969696969697,0.8922275359142514,0.008876437785945913,1,0.9703355109343638,0.9584885885533672,0.9710342637684126,0.9669582177061575,0.9711885169422657,0.9676010195809134,0.004808000403759943,8
4,23.38802876472473,2.0915145355193894,4.071783638000488,0.0907596959805616,32,0.001,5,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'repeats': 5}",0.8576373864128083,0.8230203375162267,0.829004329004329,0.8095238095238095,0.8173160173160173,0.827300375954638,0.01647574046932774,18,0.9348065343066132,0.9129488116397055,0.9315921034414258,0.8948542646111617,0.9019220697916605,0.9152247567581133,0.01580148351534838,18
5,22.283075380325318,1.7013410911069253,4.721353387832641,0.09780291308057398,32,0.001,5,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'repeats': 10}",0.6655127650367806,0.6503678061445262,0.6701298701298701,0.6463203463203463,0.645021645021645,0.6554704865306336,0.010341040440644558,28,0.7247133911186956,0.7108147854094677,0.7364896793339875,0.7194661485766571,0.7284978600193832,0.7239963728916382,0.008615536991456663,28
6,27.72605404853821,1.8142551477553182,5.842358160018921,0.26849783241480063,32,0.001,10,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'repeats': 1}",0.8866291648636954,0.8727823453050627,0.8848484848484849,0.8917748917748918,0.8917748917748918,0.8855619557134053,0.006959419045334308,4,0.9738432277610303,0.9650874992857508,0.9774963430710979,0.9754278456324531,0.9803172950163433,0.9744344421533352,0.00515140603986676,4
7,29.049122190475465,2.5324941941785166,6.6811723709106445,0.2388028125744403,32,0.001,10,5,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'repeats': 5}",0.8585028126352229,0.8680225010817828,0.8701298701298701,0.8523809523809524,0.8658008658008658,0.8629674004057388,0.006586182009048418,11,0.9440712368723735,0.9467666314804957,0.9522507419201436,0.9356388037779235,0.9464417931291874,0.9450338414360246,0.005408546607902612,13
8,28.921271896362306,0.8330812342906906,7.511496496200562,0.1079344242393742,32,0.001,10,10,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'repeats': 10}",0.707918649935093,0.6823885763738641,0.6995670995670996,0.6909090909090909,0.6748917748917749,0.6911350383353845,0.011774417449093102,22,0.782700475864713,0.7485489463696593,0.7772004779591025,0.7693343185471007,0.7704471987623627,0.7696462835005876,0.011604432029198523,22
9,39.17052488327026,2.072651835902057,9.179656982421875,0.22054716776433833,32,0.001,15,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 15, 'repeats': 1}",0.9108610990913024,0.8745131977498918,0.8874458874458875,0.8917748917748918,0.8878787878787879,0.8904947727881523,0.011730096089004952,3,0.9786747957089482,0.9679369776582851,0.9742495018751165,0.9750335594709943,0.9792450473444376,0.9750279764115563,0.0040489824730199535,3
