,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,112.62658205032349,0.8942056485814492,62.377674674987794,0.8987639711976441,0.1,1,"{'C': 0.1, 'repeats': 1}",0.6875,0.5625,0.6041666666666666,0.6666666666666666,0.6875,0.6416666666666666,0.05,10,0.7708333333333333,0.8567708333333333,0.7786458333333333,0.7395833333333335,0.7,0.7691666666666667,0.05181954030039673,12
1,144.31895818710328,2.9667243572013327,80.06974372863769,1.3107368260541672,0.1,5,"{'C': 0.1, 'repeats': 5}",0.6041666666666666,0.5625,0.5833333333333334,0.6041666666666666,0.7708333333333334,0.625,0.074535599249993,11,0.8298611111111112,0.9114583333333333,0.8272569444444445,0.8515625,0.8139130434782609,0.84681038647343,0.03450736101993513,10
2,182.0177682876587,1.8891334122226273,104.98012862205505,1.2590002478978655,0.1,10,"{'C': 0.1, 'repeats': 10}",0.5,0.5,0.5,0.5,0.7916666666666666,0.5583333333333333,0.11666666666666665,12,0.9444444444444444,0.3125,0.859375,0.939236111111111,0.9182608695652175,0.7947632850241547,0.24301483499771775,11
3,109.6222288608551,0.5534059522183822,60.4664824962616,0.5208658197261008,1.0,1,"{'C': 1.0, 'repeats': 1}",0.75,0.875,0.75,0.8125,0.7916666666666666,0.7958333333333333,0.04639803635691685,9,0.9131944444444444,0.9722222222222221,0.8194444444444445,0.904513888888889,0.9182608695652175,0.9055271739130435,0.04915369074775916,9
4,142.80298776626586,2.178878129402501,81.76099791526795,1.0491387593110073,1.0,5,"{'C': 1.0, 'repeats': 5}",0.8541666666666666,0.9375,0.8125,0.8541666666666666,0.8125,0.8541666666666666,0.045643546458763846,8,0.9496527777777779,0.984375,0.8524305555555555,0.921875,0.9269565217391303,0.9270579710144927,0.04334026239645775,8
5,185.02071623802186,2.8123047914388573,104.82692484855652,0.5431658968235497,1.0,10,"{'C': 1.0, 'repeats': 10}",0.8541666666666666,0.9583333333333334,0.7916666666666666,0.8958333333333334,0.8333333333333334,0.8666666666666666,0.056825757070774426,5,0.9513888888888888,0.9913194444444444,0.9010416666666667,0.9375,0.9373913043478261,0.9437282608695652,0.02906785011578597,7
6,110.38594546318055,0.6669303416411744,61.123926401138306,1.0509621049841151,10.0,1,"{'C': 10.0, 'repeats': 1}",0.9583333333333334,0.9583333333333334,0.8541666666666666,0.9375,0.8958333333333334,0.9208333333333334,0.0403973321451361,2,0.9895833333333334,0.9965277777777777,0.8940972222222222,0.9305555555555555,0.9773913043478261,0.957631038647343,0.03922754431628308,2
7,142.99841661453246,1.7607765606720984,79.33324823379516,0.3759804162148568,10.0,5,"{'C': 10.0, 'repeats': 5}",0.8958333333333334,0.9791666666666666,0.8333333333333334,0.9166666666666666,0.8125,0.8875,0.0598029170600305,3,0.9670138888888888,0.9930555555555556,0.8975694444444444,0.9461805555555556,0.9530434782608694,0.9513725845410628,0.0313261788584626,3
8,185.26823558807374,2.578255238195312,104.62926745414734,0.9993602276719799,10.0,10,"{'C': 10.0, 'repeats': 10}",0.8541666666666666,0.9583333333333334,0.7708333333333334,0.8958333333333334,0.8333333333333334,0.8625,0.06263873490988713,6,0.954861111111111,0.9947916666666666,0.9131944444444445,0.9409722222222223,0.9495652173913044,0.9506769323671499,0.02632098533162734,5
9,110.69254207611084,1.6985140646577337,61.73669199943542,1.0503082516737499,100.0,1,"{'C': 100.0, 'repeats': 1}",0.9583333333333334,0.9583333333333334,0.8541666666666666,0.9375,0.9166666666666666,0.925,0.03864007706456546,1,0.9947916666666666,0.9965277777777777,0.8836805555555556,0.9392361111111112,0.9878260869565217,0.9604124396135265,0.04375837264813167,1
10,144.24835572242736,2.3088632797233477,79.16653251647949,0.5857781000651578,100.0,5,"{'C': 100.0, 'repeats': 5}",0.8958333333333334,0.9791666666666666,0.8333333333333334,0.9166666666666666,0.8125,0.8875,0.0598029170600305,3,0.9670138888888888,0.9930555555555556,0.8940972222222222,0.9461805555555556,0.9530434782608694,0.9506781400966183,0.03252668254964827,4
11,181.4364520072937,2.0308814700391618,100.62696552276611,2.2722701465176462,100.0,10,"{'C': 100.0, 'repeats': 10}",0.8541666666666666,0.9583333333333334,0.7708333333333334,0.8958333333333334,0.8333333333333334,0.8625,0.06263873490988713,6,0.954861111111111,0.9947916666666666,0.9131944444444445,0.9409722222222223,0.9495652173913044,0.9506769323671499,0.02632098533162734,5
