,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_layers,param_observable_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
15,11.919820499420165,1.8594079639459937,1.4786896705627441,0.17856696746958675,32,0.01,5,single,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 5, 'observable_type': 'single'}",0.8091735179575941,0.818693206404154,0.7943722943722944,0.8051948051948052,0.8151515151515152,0.8085170678160726,0.008474817514252296,7,0.8982604250456695,0.9007562019385476,0.8830535205841454,0.8896420122439398,0.9014984379044443,0.8946421195433493,0.007166309211232113,7
16,11.540125608444214,1.723913833790087,1.370166540145874,0.06622689307851928,32,0.01,5,half,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 5, 'observable_type': 'half'}",0.8091735179575941,0.818693206404154,0.7943722943722944,0.8051948051948052,0.8151515151515152,0.8085170678160726,0.008474817514252296,7,0.8982604250456695,0.9007562019385476,0.8830535205841454,0.8896420122439398,0.9014984379044443,0.8946421195433493,0.007166309211232113,7
17,14.878542423248291,1.4564857779788847,1.4538021564483643,0.15255769880363193,32,0.01,5,full,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 5, 'observable_type': 'full'}",0.8130679359584595,0.8147987884032886,0.7917748917748918,0.8021645021645022,0.80995670995671,0.8063525656515704,0.008479070523696227,9,0.8934671969087589,0.9004306546732949,0.8784823594565473,0.8898805403225322,0.8997798318113688,0.8924081166345005,0.008001753648447752,9
18,14.697939825057983,1.962570843401908,2.4437954902648924,0.2027288908514052,32,0.01,10,single,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 10, 'observable_type': 'single'}",0.8169623539593249,0.8238857637386413,0.7948051948051948,0.8056277056277056,0.8194805194805195,0.8121523075222772,0.010564146738043938,4,0.9039760639297554,0.9107805014480462,0.8952410262275541,0.8986624368690668,0.9102299199990369,0.9037779896946919,0.006160364191532737,3
19,15.297766399383544,1.2549802974238211,2.5042590141296386,0.11612120362839204,32,0.01,10,half,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 10, 'observable_type': 'half'}",0.8169623539593249,0.8238857637386413,0.7948051948051948,0.8056277056277056,0.8194805194805195,0.8121523075222772,0.010564146738043938,4,0.9039760639297554,0.9107805014480462,0.8952410262275541,0.8986624368690668,0.9102299199990369,0.9037779896946919,0.006160364191532737,3
20,17.659966135025023,1.8264286648263452,2.483378267288208,0.22522011886100093,32,0.01,10,full,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 10, 'observable_type': 'full'}",0.8135006490696668,0.8160969277369104,0.8147186147186147,0.8125541125541126,0.8216450216450216,0.8157030651448652,0.003199926762287177,3,0.9002781515700529,0.906534102015837,0.8959077009204024,0.8953245486777869,0.9111584488601819,0.9018405904088522,0.0061473690302770835,5
21,22.384213161468505,2.100740773864427,3.6333542823791505,0.21972939674190495,32,0.01,15,single,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 15, 'observable_type': 'single'}",0.8286456079619212,0.8273474686282994,0.8173160173160173,0.8186147186147186,0.8298701298701299,0.8243587884782173,0.005296770308469815,1,0.899231700257854,0.9118999930830604,0.902900260650241,0.8967496975132883,0.9119011214581966,0.904536554592528,0.006323150355209613,1
22,22.6116042137146,1.1893162881002959,3.654897356033325,0.056848716021506415,32,0.01,15,half,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 15, 'observable_type': 'half'}",0.8286456079619212,0.8273474686282994,0.8173160173160173,0.8186147186147186,0.8298701298701299,0.8243587884782173,0.005296770308469815,1,0.899231700257854,0.9118999930830604,0.902900260650241,0.8967496975132883,0.9119011214581966,0.904536554592528,0.006323150355209613,1
23,23.612774562835693,2.292961356990432,3.6462780952453615,0.25868421092210403,32,0.01,15,full,"{'batch_size': 32, 'learning_rate': 0.01, 'n_layers': 15, 'observable_type': 'full'}",0.8026828212894851,0.8212894850713977,0.7991341991341991,0.8112554112554112,0.8155844155844156,0.8099892664669817,0.008146414974824004,6,0.9015779463392999,0.907928015710475,0.8898474323242417,0.8895171047958441,0.8977805601873311,0.8973302118714382,0.0070369899794220465,6
24,6.953406286239624,1.2068296410664257,0.8343260288238525,0.12392400839595812,32,0.1,1,single,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 1, 'observable_type': 'single'}",0.7425356988316746,0.7317178710514929,0.706926406926407,0.7354978354978355,0.7194805194805195,0.7272316663575858,0.012609939200933104,30,0.8272325422301743,0.8143869336003873,0.7796324109244355,0.8119638761640471,0.7943511735280485,0.8055133872894185,0.01665226876947702,33
25,6.632575225830078,0.874869304970989,0.798374605178833,0.15475992113756964,32,0.1,1,half,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 1, 'observable_type': 'half'}",0.7425356988316746,0.7317178710514929,0.706926406926407,0.7354978354978355,0.7194805194805195,0.7272316663575858,0.012609939200933104,30,0.8272325422301743,0.8143869336003873,0.7796324109244355,0.8119638761640471,0.7943511735280485,0.8055133872894185,0.01665226876947702,33
26,6.630686807632446,1.2651947693823762,0.7275496482849121,0.13373957396969263,32,0.1,1,full,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 1, 'observable_type': 'full'}",0.6213760276936391,0.722198182604933,0.7021645021645022,0.729004329004329,0.7103896103896103,0.6970265303714027,0.038946529752191775,34,0.8354507934837356,0.8384383354835994,0.7740890785743093,0.8228992975084727,0.7769408811543254,0.8095636772408884,0.02829989900683596,32
27,10.531003713607788,1.2179610517635686,1.605165147781372,0.2689982669555865,32,0.1,5,single,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 5, 'observable_type': 'single'}",0.8199913457377759,0.8044136737343142,0.7896103896103897,0.7991341991341991,0.793073593073593,0.8012446402580544,0.01065886955992722,13,0.8973177167514903,0.8932062120132203,0.8794515208610488,0.885265736833551,0.8921273694792413,0.8894737111877102,0.0063348754547243365,12
28,10.193040752410889,1.2049526725005093,1.5846601009368897,0.16641005201122358,32,0.1,5,half,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 5, 'observable_type': 'half'}",0.8199913457377759,0.8044136737343142,0.7896103896103897,0.7991341991341991,0.793073593073593,0.8012446402580544,0.01065886955992722,13,0.8973177167514903,0.8932062120132203,0.8794515208610488,0.885265736833551,0.8921273694792413,0.8894737111877102,0.0063348754547243365,12
29,10.48412652015686,1.0901858765788777,1.4757225513458252,0.09536521608413619,32,0.1,5,full,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 5, 'observable_type': 'full'}",0.7940285590653396,0.762440501947209,0.7805194805194805,0.7852813852813852,0.7943722943722944,0.7833284442371419,0.01170016642737461,22,0.8726050773937949,0.8863870117918782,0.874442431210609,0.8660202079182292,0.8797382060280635,0.8758385868685149,0.006859762347326183,20
30,14.88482837677002,1.3203192702236892,2.4401384830474853,0.11043906723294748,32,0.1,10,single,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 10, 'observable_type': 'single'}",0.8083080917351796,0.8031155344006924,0.7995670995670996,0.7571428571428571,0.7961038961038961,0.792847495789945,0.01830322967532985,19,0.8751603130332806,0.8716809967610677,0.8729932038308964,0.810136916622021,0.8652587239575495,0.8590460308409631,0.02467604140955097,22
31,14.350602340698241,1.0095644004632107,2.377820587158203,0.16976730518862995,32,0.1,10,half,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 10, 'observable_type': 'half'}",0.8083080917351796,0.8031155344006924,0.7995670995670996,0.7571428571428571,0.7961038961038961,0.792847495789945,0.01830322967532985,19,0.8751603130332806,0.8716809967610677,0.8729932038308964,0.810136916622021,0.8652587239575495,0.8590460308409631,0.02467604140955097,22
32,14.885308218002319,1.9089669084006426,2.376968812942505,0.07284624452250672,32,0.1,10,full,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 10, 'observable_type': 'full'}",0.8113370835136304,0.812202509736045,0.7835497835497836,0.8038961038961039,0.8151515151515152,0.8052273991694158,0.01145565235406584,10,0.8788431901729803,0.8968142982163317,0.8786193061767487,0.8821212294504674,0.898306525887445,0.8869409099807946,0.00877168736970193,14
33,19.66087074279785,1.7056215827920813,3.502620077133179,0.18219596801985413,32,0.1,15,single,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 15, 'observable_type': 'single'}",0.7650367806144526,0.7702293379489399,0.780952380952381,0.780952380952381,0.7865800865800866,0.7767501934096481,0.007895177708968054,23,0.8337224949444072,0.8417810217221976,0.8571028695605063,0.8632105427905828,0.8619810321267977,0.8515595922288982,0.011737644250891077,24
34,19.603548574447633,0.5646859076190718,3.5632059574127197,0.1315579548966315,32,0.1,15,half,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 15, 'observable_type': 'half'}",0.7650367806144526,0.7702293379489399,0.780952380952381,0.780952380952381,0.7865800865800866,0.7767501934096481,0.007895177708968054,23,0.8337224949444072,0.8417810217221976,0.8571028695605063,0.8632105427905828,0.8619810321267977,0.8515595922288982,0.011737644250891077,24
35,21.55553936958313,1.9314429587949737,3.4794387817382812,0.09764200571311829,32,0.1,15,full,"{'batch_size': 32, 'learning_rate': 0.1, 'n_layers': 15, 'observable_type': 'full'}",0.8139333621808741,0.7966248377325833,0.7757575757575758,0.8038961038961039,0.8025974025974026,0.7985618564329079,0.012687082220659507,15,0.8944768119319506,0.8802865718143733,0.8619441618559742,0.8840264442611802,0.8833161272069491,0.8808100234140854,0.010579241575702315,16
