,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_layers,param_observable_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,25.15380926132202,1.0451710942183483,0.7225699424743652,0.021148640929559818,32,0.001,1,single,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'observable_type': 'single'}",0.733448723496322,0.7234963219385547,0.7043290043290044,0.7207792207792207,0.7212121212121212,0.7206530783510445,0.0093660707053869,19,0.8194826380797017,0.7994561180330629,0.7758806727545251,0.8035935722326228,0.7913142671394088,0.7979454536478643,0.014344761092915907,17
1,1.046391248703003,0.0542169214813851,0.0,0.0,32,0.001,1,half,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'observable_type': 'half'}",,,,,,,,25,,,,,,,,25
2,25.450839281082153,1.1274732577172837,0.7962480545043945,0.048604120608478435,32,0.001,1,full,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 1, 'observable_type': 'full'}",0.733448723496322,0.7234963219385547,0.7043290043290044,0.7207792207792207,0.7212121212121212,0.7206530783510445,0.0093660707053869,19,0.8194826380797017,0.7994561180330629,0.7758806727545251,0.8035935722326228,0.7913142671394088,0.7979454536478643,0.014344761092915907,17
3,18.480860424041747,1.2744251544107064,1.1122025966644287,0.04394931390938882,32,0.001,5,single,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'observable_type': 'single'}",0.7477282561661618,0.7286888792730419,0.7082251082251082,0.7316017316017316,0.7346320346320346,0.7301752019796156,0.012759497061796838,11,0.8179663361424137,0.766680350177585,0.774161314206943,0.8125169302263986,0.8032971051570222,0.7949244071820726,0.020685077783875478,19
4,1.0991620540618896,0.057461094521534445,0.0,0.0,32,0.001,5,half,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'observable_type': 'half'}",,,,,,,,25,,,,,,,,25
5,18.416179370880126,0.8979448412439134,1.14837646484375,0.05791844487601017,32,0.001,5,full,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 5, 'observable_type': 'full'}",0.7477282561661618,0.7286888792730419,0.7082251082251082,0.7316017316017316,0.7346320346320346,0.7301752019796156,0.012759497061796838,11,0.8179663361424137,0.766680350177585,0.774161314206943,0.8125169302263986,0.8032971051570222,0.7949244071820726,0.020685077783875478,19
6,14.479311180114745,0.7604820045138131,1.5847489833831787,0.07592528954395647,32,0.001,10,single,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'observable_type': 'single'}",0.7451319774989182,0.7291215923842492,0.7112554112554113,0.7363636363636363,0.7307359307359307,0.7305217096476292,0.01114257158115195,9,0.8252546590387985,0.8126810057831629,0.7683252770537493,0.8062527464589491,0.7815970696411695,0.7988221515951659,0.020845727784408637,15
7,0.4031704902648926,0.04192288670212173,0.0,0.0,32,0.001,10,half,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'observable_type': 'half'}",,,,,,,,25,,,,,,,,25
8,13.656312561035156,0.5857078296762755,1.5579636573791504,0.057312634399902106,32,0.001,10,full,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 10, 'observable_type': 'full'}",0.7451319774989182,0.7291215923842492,0.7112554112554113,0.7363636363636363,0.7307359307359307,0.7305217096476292,0.01114257158115195,9,0.8252546590387985,0.8126810057831629,0.7683252770537493,0.8062527464589491,0.7815970696411695,0.7988221515951659,0.020845727784408637,15
9,15.333571672439575,0.7250590498360383,1.935959529876709,0.275959277071543,32,0.001,15,single,"{'batch_size': 32, 'learning_rate': 0.001, 'n_layers': 15, 'observable_type': 'single'}",0.7481609692773691,0.7343141497187364,0.71991341991342,0.7372294372294372,0.7393939393939394,0.7358023831065804,0.00919069531804793,3,0.8281090955563408,0.8205039140855956,0.7808867525869386,0.8180173726696484,0.8126132444032435,0.8120260758603534,0.016348915082022762,3
