,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,143.50734133720397,2.213275634410551,77.54044213294983,0.26175704687065954,0.1,1,"{'C': 0.1, 'repeats': 1}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5,0.5166666666666667,0.008333333333333349,9,0.4034782608695652,0.2556521739130435,0.3443478260869566,0.26260869565217393,0.4548611111111111,0.34418961352657007,0.0777916107136614,11
1,172.71682205200196,5.142474319049804,95.34667315483094,1.9444146429324534,0.1,5,"{'C': 0.1, 'repeats': 5}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5,0.5166666666666667,0.008333333333333349,9,0.551304347826087,0.6034782608695652,0.3843478260869565,0.5878260869565217,0.6041666666666667,0.5462246376811594,0.08318153912982065,7
2,207.3910617351532,0.510618712725798,117.49416871070862,1.2214204614216708,0.1,10,"{'C': 0.1, 'repeats': 10}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5,0.5166666666666667,0.008333333333333349,9,0.3095652173913043,0.2886956521739131,0.2226086956521739,0.288695652173913,0.3767361111111111,0.29726026570048314,0.049370809108711416,12
3,131.5599847316742,1.275604654394544,73.68553247451783,1.334105714903901,1.0,1,"{'C': 1.0, 'repeats': 1}",0.625,0.6041666666666666,0.6041666666666666,0.625,0.4791666666666667,0.5874999999999999,0.05496210815947048,6,0.5895652173913044,0.7356521739130435,0.6356521739130435,0.711304347826087,0.5416666666666666,0.6427681159420289,0.07270123987493665,3
4,166.90502762794495,0.9583222916548759,93.2026451587677,0.7558775661333729,1.0,5,"{'C': 1.0, 'repeats': 5}",0.5625,0.4791666666666667,0.5,0.5208333333333334,0.4375,0.5,0.04166666666666667,12,0.5478260869565218,0.6008695652173913,0.3826086956521739,0.5921739130434782,0.6059027777777778,0.5458762077294687,0.08417959197550386,8
5,207.087984085083,0.7205289073975245,120.09487404823304,0.6222226243604314,1.0,10,"{'C': 1.0, 'repeats': 10}",0.6041666666666666,0.6875,0.5625,0.625,0.5,0.5958333333333333,0.06263873490988713,3,0.6869565217391305,0.711304347826087,0.22869565217391302,0.7165217391304347,0.6232638888888888,0.5933484299516908,0.18531827785094057,6
6,133.15770120620726,0.6681520919056452,72.23253045082092,1.0696630786013364,10.0,1,"{'C': 10.0, 'repeats': 1}",0.6041666666666666,0.6458333333333334,0.5833333333333334,0.6041666666666666,0.5208333333333334,0.5916666666666667,0.04082482904638629,4,0.5808695652173914,0.6904347826086956,0.6156521739130434,0.6704347826086957,0.5503472222222223,0.6215477053140097,0.05271499389992267,4
7,163.74123692512512,0.9155455175644135,91.95051136016846,0.17348634298574123,10.0,5,"{'C': 10.0, 'repeats': 5}",0.5625,0.4166666666666667,0.6666666666666666,0.5,0.4583333333333333,0.5208333333333334,0.08740073734751261,7,0.5426086956521738,0.6008695652173913,0.3878260869565217,0.5643478260869565,0.6041666666666666,0.5399637681159419,0.07947198280683412,9
8,203.31805472373964,0.3890101488744682,115.99491605758666,0.2170098455204934,10.0,10,"{'C': 10.0, 'repeats': 10}",0.625,0.6666666666666666,0.6041666666666666,0.6458333333333334,0.5833333333333334,0.625,0.02946278254943947,1,0.682608695652174,0.7130434782608696,0.7704347826086957,0.7139130434782608,0.623263888888889,0.7006527777777778,0.04798650086502174,1
9,127.77197284698487,0.8126915589535983,70.12555041313172,0.4572711447787545,100.0,1,"{'C': 100.0, 'repeats': 1}",0.6041666666666666,0.6458333333333334,0.5833333333333334,0.6041666666666666,0.5208333333333334,0.5916666666666667,0.04082482904638629,4,0.5808695652173914,0.6904347826086956,0.6156521739130434,0.6704347826086957,0.5503472222222223,0.6215477053140097,0.05271499389992267,4
10,161.93172817230226,0.4331753886687751,90.06518297195434,0.9328553150239082,100.0,5,"{'C': 100.0, 'repeats': 5}",0.5625,0.4166666666666667,0.6666666666666666,0.5,0.4583333333333333,0.5208333333333334,0.08740073734751261,7,0.5426086956521738,0.6008695652173913,0.3878260869565217,0.5643478260869565,0.6041666666666666,0.5399637681159419,0.07947198280683412,9
11,199.50061745643615,2.5209197273680712,111.80304141044617,0.2213596112065098,100.0,10,"{'C': 100.0, 'repeats': 10}",0.625,0.6666666666666666,0.6041666666666666,0.6458333333333334,0.5833333333333334,0.625,0.02946278254943947,1,0.682608695652174,0.7130434782608696,0.7704347826086957,0.7139130434782608,0.623263888888889,0.7006527777777778,0.04798650086502174,1
