,train_acc,test_acc
0,0.9958333333333333,0.8166666666666667
1,0.9958333333333333,0.8
2,0.9958333333333333,0.8833333333333333
3,0.9958333333333333,0.85
4,0.9916666666666667,0.8166666666666667
